Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 min Rainfall (mm),Highest 60 min Rainfall (mm),Highest 120 min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Paya Lebar,2024,9,1,     0.0,     0.0,     0.0,     0.0,    29.9,    33.6,    26.6,    10.3,    31.5
Paya Lebar,2024,9,2,     0.0,     0.0,     0.0,     0.0,    30.4,    34.4,    28.1,    13.3,    37.0
Paya Lebar,2024,9,3,     0.4,     0.4,     0.4,     0.4,    29.6,    33.0,    27.1,     8.2,    35.2
Paya Lebar,2024,9,4,    17.6,     7.2,    11.2,    15.8,    27.4,    31.4,    24.1,     8.8,    38.9
Paya Lebar,2024,9,5,     0.0,     0.0,     0.0,     0.0,    29.0,    33.3,    25.3,     9.7,    31.5
Paya Lebar,2024,9,6,     0.0,     0.0,     0.0,     0.0,    29.8,    33.7,    27.7,    10.9,    31.5
Paya Lebar,2024,9,7,     1.2,     1.2,     1.2,     1.2,    30.0,    33.6,    28.1,    13.8,    44.4
Paya Lebar,2024,9,8,     0.0,     0.0,     0.0,     0.0,    29.0,    32.4,    26.5,     8.7,    40.7
Paya Lebar,2024,9,9,     4.0,     3.2,     3.2,     3.2,    28.0,    32.4,    26.2,     6.9,    37.0
Paya Lebar,2024,9,10,    10.0,     3.4,     6.0,     7.8,    28.3,    31.7,    23.7,     8.3,    35.2
Paya Lebar,2024,9,11,     0.0,     0.0,     0.0,     0.0,    29.0,    33.6,    26.8,     6.9,    29.6
Paya Lebar,2024,9,12,     1.2,     1.2,     1.2,     1.2,    28.8,    31.8,    24.9,    12.7,    33.3
Paya Lebar,2024,9,13,     0.0,     0.0,     0.0,     0.0,    29.9,    33.0,    26.7,    11.4,    33.3
Paya Lebar,2024,9,14,    31.6,    14.8,    24.8,    28.0,    27.9,    31.5,    23.4,     9.3,    42.6
Paya Lebar,2024,9,15,     3.8,     1.6,     2.6,     3.8,    27.8,    30.4,    25.7,     6.9,    29.6
Paya Lebar,2024,9,16,     0.0,     0.0,     0.0,     0.0,    29.2,    33.5,    26.3,    12.0,    33.3
Paya Lebar,2024,9,17,    16.4,    14.6,    16.4,    16.4,    29.4,    33.5,    23.8,    10.4,    66.7
Paya Lebar,2024,9,18,     0.2,     0.2,     0.2,     0.2,    29.4,    33.5,    26.3,    11.8,    38.9
Paya Lebar,2024,9,19,     0.0,     0.0,     0.0,     0.0,    29.6,    32.5,    27.0,    10.5,    33.3
Paya Lebar,2024,9,20,    10.0,    10.0,    10.0,    10.0,    29.7,    33.2,    23.7,    11.0,    40.7
Paya Lebar,2024,9,21,    13.4,    11.8,    19.4,    20.6,    27.7,    31.0,    24.0,     5.5,    35.2
Paya Lebar,2024,9,22,     0.0,     0.0,     0.0,     0.0,    30.0,    34.7,    26.4,     7.7,    27.8
Paya Lebar,2024,9,23,     2.6,     2.6,     2.6,     2.6,    29.4,    34.2,    26.4,     8.6,    31.5
Paya Lebar,2024,9,24,     4.6,     3.6,     3.6,     4.6,    28.3,    33.3,    26.2,     3.9,    24.1
Paya Lebar,2024,9,25,     1.0,     1.0,     1.0,     1.0,    27.4,    32.1,    26.1,     5.9,    33.3
Paya Lebar,2024,9,26,     5.4,     2.2,     3.8,     5.0,    26.8,    29.9,    23.5,     6.1,    46.3
Paya Lebar,2024,9,27,     0.0,     0.0,     0.0,     0.0,    29.0,    33.3,    25.1,     7.6,    25.9
Paya Lebar,2024,9,28,     0.0,     0.0,     0.0,     0.0,    29.3,    34.2,    26.4,     8.5,    33.3
Paya Lebar,2024,9,29,    37.6,    16.4,    20.6,    37.4,    28.5,    33.5,    25.0,     5.9,    25.9
Paya Lebar,2024,9,30,     5.0,     3.8,     4.4,     4.6,    28.1,    33.7,    25.1,     6.2,    31.5
