Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 min Rainfall (mm),Highest 60 min Rainfall (mm),Highest 120 min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Clementi,2024,2,1,     0.0,     0.0,     0.0,     0.0,    28.1,    32.5,    26.0,     7.3,    28.9
Clementi,2024,2,2,     3.6,     3.6,     3.6,     3.6,    27.7,    32.7,    25.9,     5.8,    34.6
Clementi,2024,2,3,    55.8,    38.8,    53.8,    54.6,    27.2,    33.8,    22.5,     6.5,    32.4
Clementi,2024,2,4,     0.0,     0.0,     0.0,     0.0,    28.2,    33.6,    24.9,     4.8,    24.8
Clementi,2024,2,5,     0.0,     0.0,     0.0,     0.0,    28.4,    34.1,    25.2,     6.1,    29.4
Clementi,2024,2,6,     0.0,     0.0,     0.0,     0.0,    28.3,    33.3,    25.3,     4.9,    22.0
Clementi,2024,2,7,     0.0,     0.0,     0.0,     0.0,    28.0,    32.6,    25.6,     5.6,    24.8
Clementi,2024,2,8,     4.4,     2.8,     3.8,     4.4,    27.8,    33.1,    25.8,     4.8,    26.3
Clementi,2024,2,9,    27.2,    15.4,    24.2,    27.2,    27.3,    32.8,    24.0,     5.4,    27.0
Clementi,2024,2,10,     4.2,     4.0,     4.2,     4.2,    27.6,    32.2,    24.5,     7.3,    30.9
Clementi,2024,2,11,     0.4,     0.2,     2.6,     4.2,    27.8,    32.3,    24.9,     7.5,    36.7
Clementi,2024,2,12,     4.0,     1.6,     1.6,     3.0,    26.6,    29.5,    24.3,     6.5,    38.2
Clementi,2024,2,13,    10.0,     6.4,     6.4,     7.0,    26.5,    30.0,    24.4,     7.3,    58.7
Clementi,2024,2,14,    10.2,     4.0,     5.2,     5.2,    27.1,    31.2,    24.8,     6.3,    32.4
Clementi,2024,2,15,     4.4,     2.4,     3.6,     4.0,    26.9,    29.9,    25.5,     6.4,    39.3
Clementi,2024,2,16,     0.0,     0.0,     0.0,     0.0,    27.9,    31.4,    26.1,     8.2,    41.9
Clementi,2024,2,17,     0.0,     0.0,     0.0,     0.0,    27.6,    31.2,    25.4,     6.8,    30.9
Clementi,2024,2,18,     0.0,     0.0,     0.0,     0.0,    28.1,    32.8,    25.4,     6.6,    25.9
Clementi,2024,2,19,     0.0,     0.0,     0.0,     0.0,    28.5,    33.7,    25.8,     7.1,    28.2
Clementi,2024,2,20,     1.2,     1.2,     1.2,     1.2,    28.6,    33.8,    25.9,     5.8,    24.1
Clementi,2024,2,21,     7.8,     7.8,     7.8,     7.8,    28.0,    34.4,    25.6,     4.8,    20.9
Clementi,2024,2,22,    27.8,    15.0,    17.2,    26.4,    27.7,    33.4,    24.1,     4.1,    28.2
Clementi,2024,2,23,     0.6,     0.6,     0.6,     0.6,    28.0,    32.4,    25.6,     6.3,    28.9
Clementi,2024,2,24,     0.4,     0.4,     0.4,     0.4,    28.1,    31.5,    26.0,     6.6,    27.4
Clementi,2024,2,25,     0.0,     0.0,     0.0,     0.0,    28.6,    33.4,    25.6,     8.4,    30.2
Clementi,2024,2,26,     0.0,     0.0,     0.0,     0.0,    28.4,    33.0,    26.2,     8.9,    35.2
Clementi,2024,2,27,     1.4,     0.8,     0.8,     1.2,    27.8,    30.4,    26.7,     7.0,    31.3
Clementi,2024,2,28,     0.0,     0.0,     0.0,     0.0,    28.4,    32.2,    26.2,     8.4,    35.9
Clementi,2024,2,29,     0.0,     0.0,     0.0,     0.0,    29.0,    34.2,    25.6,     7.3,    35.0
