Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 min Rainfall (mm),Highest 60 min Rainfall (mm),Highest 120 min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Admiralty,2024,9,1,     0.0,     0.0,     0.0,     0.0,    29.5,    34.5,    26.3,-,    26.7
Admiralty,2024,9,2,     0.0,     0.0,     0.0,     0.0,    30.2,    34.0,    27.9,-,    30.9
Admiralty,2024,9,3,     5.4,     3.6,     4.2,     5.4,    29.0,-,-,-,-
Admiralty,2024,9,4,     4.8,     1.8,     3.0,     3.8,    27.4,    31.0,    24.1,-,    44.6
Admiralty,2024,9,5,     0.0,     0.0,     0.0,     0.0,    29.1,-,-,-,-
Admiralty,2024,9,6,     0.0,     0.0,     0.0,     0.0,    29.8,-,-,-,-
Admiralty,2024,9,7,     2.0,     1.8,     2.0,     2.0,    29.5,-,-,-,-
Admiralty,2024,9,8,-,-,-,-,-,-,-,-,-
Admiralty,2024,9,9,     0.8,-,-,-,-,-,-,-,-
Admiralty,2024,9,10,    22.4,    10.0,    16.6,    20.6,    27.5,-,-,-,-
Admiralty,2024,9,11,    31.4,    18.6,    30.2,    31.4,    28.4,-,-,-,-
Admiralty,2024,9,12,     0.0,     0.0,     0.0,     0.0,    28.3,-,-,-,-
Admiralty,2024,9,13,     1.2,     1.0,     1.2,     1.2,    29.2,-,-,-,-
Admiralty,2024,9,14,    40.6,    24.6,    36.8,    37.2,    27.9,-,-,-,-
Admiralty,2024,9,15,     0.2,     0.2,     0.2,     0.2,    28.0,-,-,-,-
Admiralty,2024,9,16,     0.0,     0.0,     0.0,     0.0,    29.2,    32.9,    26.4,-,    37.4
Admiralty,2024,9,17,     9.4,     9.4,     9.4,     9.4,    28.9,    32.3,    24.1,    11.2,    61.5
Admiralty,2024,9,18,     0.0,     0.0,     0.0,     0.0,    29.2,    33.3,    25.5,     9.3,    37.4
Admiralty,2024,9,19,     0.0,     0.0,     0.0,     0.0,    29.3,    32.1,    26.2,     6.7,    27.4
Admiralty,2024,9,20,     0.6,     0.6,     0.6,     0.6,    29.4,    32.7,    24.5,     7.7,    42.4
Admiralty,2024,9,21,    14.6,     7.8,     9.6,    12.6,    28.0,    31.3,    23.3,     5.5,    43.5
Admiralty,2024,9,22,     0.0,     0.0,     0.0,     0.0,    30.4,    35.5,    26.9,     6.3,    25.6
Admiralty,2024,9,23,    50.6,    35.6,    48.2,    49.4,    28.2,    32.7,    23.2,    10.1,    56.1
Admiralty,2024,9,24,    20.4,    14.6,    20.0,    20.4,    26.9,    33.7,    23.7,     5.7,    45.7
Admiralty,2024,9,25,     1.8,     1.4,     1.8,     1.8,    26.5,    31.9,    24.7,     6.4,    33.5
Admiralty,2024,9,26,     2.4,     1.0,     1.0,     1.2,    25.8,    27.9,    23.1,     9.1,    51.5
Admiralty,2024,9,27,     0.0,     0.0,     0.0,     0.0,    28.8,    33.3,    25.3,     7.3,    32.0
Admiralty,2024,9,28,     0.2,     0.2,     0.2,     0.2,    29.1,    33.6,    26.2,     7.8,    33.9
Admiralty,2024,9,29,     0.0,     0.0,     0.0,     0.2,    28.9,    32.5,    25.9,     5.6,    29.8
Admiralty,2024,9,30,    26.4,    15.8,    24.2,    24.2,    27.6,    34.0,    22.7,     5.6,    43.5
