Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 min Rainfall (mm),Highest 60 min Rainfall (mm),Highest 120 min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Newton,2024,3,1,     4.4,     3.4,     4.0,     4.4,    28.4,    32.2,    26.9,     6.7,    32.8
Newton,2024,3,2,     9.2,     7.0,     7.2,     8.6,    27.4,    32.4,    24.7,     6.4,    35.2
Newton,2024,3,3,    15.8,     8.2,     9.0,     9.0,    26.6,    29.6,    24.3,     6.2,    29.8
Newton,2024,3,4,    53.2,    38.4,    48.2,    48.8,    27.3,    31.6,    23.8,     6.0,    37.8
Newton,2024,3,5,    15.8,     7.0,    40.2,    52.2,    26.1,    31.5,    24.0,     3.8,    22.0
Newton,2024,3,6,     0.8,     0.8,     0.8,     0.8,    27.5,    34.0,    24.9,     5.1,    24.4
Newton,2024,3,7,    31.8,    12.2,    12.6,    18.6,    27.6,    34.5,    24.3,     4.2,    28.2
Newton,2024,3,8,     2.8,     1.2,     2.0,     2.6,    27.0,    30.7,    25.5,     4.5,    20.9
Newton,2024,3,9,     0.2,     0.2,     0.2,     0.2,    28.3,    32.5,    25.9,     6.2,    27.0
Newton,2024,3,10,    15.2,     7.0,    12.6,    12.8,    27.1,    29.6,    25.2,     6.0,    29.8
Newton,2024,3,11,     0.0,     0.0,     0.0,     0.0,    28.5,    32.6,    25.7,     7.0,    33.5
Newton,2024,3,12,     0.0,     0.0,     0.0,     0.0,    28.9,    34.0,    26.6,     7.4,    37.4
Newton,2024,3,13,     0.0,     0.0,     0.0,     0.0,    28.9,    34.0,    25.9,     8.0,    35.0
Newton,2024,3,14,     0.0,     0.0,     0.0,     0.0,    28.6,    34.4,    25.7,     7.6,    33.9
Newton,2024,3,15,     0.0,     0.0,     0.0,     0.0,    28.4,    33.3,    25.9,     6.3,    28.2
Newton,2024,3,16,     0.0,     0.0,     0.0,     0.0,    28.8,    33.9,    26.1,     7.0,    31.3
Newton,2024,3,17,     1.6,     1.4,     1.6,     1.6,    29.0,    34.6,    26.4,     7.9,    38.2
Newton,2024,3,18,     0.0,     0.0,     0.0,     0.0,    29.2,    34.0,    26.0,     7.3,    34.3
Newton,2024,3,19,    24.0,    23.2,    24.0,    24.0,    28.5,    33.5,    25.3,     7.4,    31.3
Newton,2024,3,20,     1.2,     0.6,     1.2,     1.2,    28.3,    31.6,    26.7,     7.8,    33.2
Newton,2024,3,21,     0.8,     0.8,     0.8,     0.8,    28.3,    31.7,    26.9,     7.3,    33.2
Newton,2024,3,22,     0.0,     0.0,     0.0,     0.0,    28.6,    32.9,    26.5,     7.9,    35.9
Newton,2024,3,23,     0.0,     0.0,     0.0,     0.0,    29.1,    33.8,    26.5,     8.0,    29.8
Newton,2024,3,24,     0.0,     0.0,     0.0,     0.0,    29.0,    33.0,    26.7,     9.5,    31.3
Newton,2024,3,25,     0.0,     0.0,     0.0,     0.0,    29.3,    34.5,    26.8,     7.5,    27.8
Newton,2024,3,26,     0.0,     0.0,     0.0,     0.0,    29.5,    33.9,    27.4,     7.5,    34.6
Newton,2024,3,27,     0.0,     0.0,     0.0,     0.0,    29.5,    33.6,    26.8,     7.4,    30.9
Newton,2024,3,28,     3.0,     2.8,     3.0,     3.0,    29.0,    32.0,    26.6,     9.9,    38.9
Newton,2024,3,29,     3.8,     3.8,     3.8,     3.8,    29.5,    34.0,    24.6,    12.5,    37.8
Newton,2024,3,30,     0.0,     0.0,     0.0,     0.0,    29.6,    34.5,    27.9,    11.0,    43.5
Newton,2024,3,31,     3.4,     2.4,     3.4,     3.4,    29.1,    33.4,    27.3,     4.3,    24.4
