Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 min Rainfall (mm),Highest 60 min Rainfall (mm),Highest 120 min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Admiralty,2024,11,1,     4.6,     3.6,     4.4,     4.6,    28.3,    33.1,    26.2,     9.0,    43.9
Admiralty,2024,11,2,     0.0,     0.0,     0.0,     0.0,    27.6,    30.5,    26.4,     8.3,    40.4
Admiralty,2024,11,3,     7.4,     4.8,     5.4,     7.4,    27.8,    33.2,    26.1,     6.7,    29.8
Admiralty,2024,11,4,     8.2,     2.8,     5.6,     6.2,    27.1,    31.1,    24.0,     5.5,    34.3
Admiralty,2024,11,5,     0.4,     0.2,     0.2,     0.4,    28.2,    31.4,    25.5,     5.4,    37.8
Admiralty,2024,11,6,     0.2,     0.2,     0.2,     0.2,    27.4,    32.1,    24.8,     7.7,    32.4
Admiralty,2024,11,7,     0.6,     0.4,     0.4,     0.4,    27.6,    32.8,    25.6,     5.9,    32.8
Admiralty,2024,11,8,     1.0,     0.6,     0.8,     1.0,    27.8,    32.5,    23.7,     8.0,    44.3
Admiralty,2024,11,9,    29.4,    26.2,    28.0,    28.0,    27.4,    32.9,    23.0,     5.4,    32.8
Admiralty,2024,11,10,    21.4,     7.0,     9.4,    11.0,    27.0,    34.1,    24.5,     7.3,    33.2
Admiralty,2024,11,11,     8.8,     7.4,     7.6,     7.6,    27.0,    31.6,    25.2,     5.1,    20.2
Admiralty,2024,11,12,     3.2,     1.4,     1.4,     1.6,    27.6,    32.8,    25.3,     6.8,    31.7
Admiralty,2024,11,13,    21.0,    16.8,    16.8,    20.8,    26.6,    31.1,    24.4,     5.8,    33.5
Admiralty,2024,11,14,    14.4,    13.2,    14.4,    14.4,    27.3,    33.3,    24.7,     4.7,    28.2
Admiralty,2024,11,15,    21.6,    10.8,    14.8,    15.2,    27.4,    34.2,    25.1,     4.9,    33.9
Admiralty,2024,11,16,   103.6,    62.8,    90.0,   102.8,    26.5,    34.6,    23.7,     4.6,    38.5
Admiralty,2024,11,17,    19.6,    14.2,    15.0,    19.4,    26.1,    31.5,    24.1,     6.3,    39.3
Admiralty,2024,11,18,    12.6,    11.8,    11.8,    11.8,    26.3,    30.0,    24.3,     9.0,    35.9
Admiralty,2024,11,19,     4.4,     2.4,     3.0,     3.2,    26.1,    29.5,    24.6,     5.7,    25.2
Admiralty,2024,11,20,     0.0,     0.0,     0.0,     0.0,    26.1,    27.3,    24.9,     8.2,    26.3
Admiralty,2024,11,21,    50.8,    19.4,    29.6,    44.4,    26.5,    32.0,    23.7,     5.2,    25.2
Admiralty,2024,11,22,   106.4,    35.8,    70.0,    93.8,    26.2,    32.6,    24.2,     6.9,    43.5
Admiralty,2024,11,23,    11.0,     3.2,     4.0,     6.2,    26.9,    32.1,    24.1,     6.6,    38.9
Admiralty,2024,11,24,     1.8,     1.6,     1.8,     1.8,    27.4,    32.0,    25.7,     6.9,    28.9
Admiralty,2024,11,25,     3.0,     1.4,     1.4,     1.6,    27.1,    32.0,    25.3,     5.2,    27.0
Admiralty,2024,11,26,    32.6,     7.8,    14.0,    22.6,    26.1,    31.3,    24.0,     5.5,    21.3
Admiralty,2024,11,27,    10.6,     3.0,     4.2,     5.8,    25.8,    29.8,    24.5,     6.4,    25.9
Admiralty,2024,11,28,     2.6,     0.8,     1.0,     1.2,    26.2,    30.4,    24.5,     5.2,    22.6
Admiralty,2024,11,29,    34.2,    20.6,    22.0,    25.2,    25.2,    27.4,    23.6,     5.8,    22.0
Admiralty,2024,11,30,     0.0,     0.0,     0.0,     0.0,    27.9,    33.1,    24.5,     6.7,    23.7
