Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 min Rainfall (mm),Highest 60 min Rainfall (mm),Highest 120 min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Admiralty,2024,5,1,-,-,-,-,    29.6,    35.0,    26.5,     6.7,    33.9
Admiralty,2024,5,2,-,-,-,-,    28.3,    33.5,    25.4,     5.3,    40.0
Admiralty,2024,5,3,-,-,-,-,    28.3,    34.5,    25.2,     5.0,    41.1
Admiralty,2024,5,4,-,-,-,-,    25.9,    27.8,    23.5,     7.2,    42.0
Admiralty,2024,5,5,-,-,-,-,    29.4,    35.3,    25.3,     5.9,    26.3
Admiralty,2024,5,6,-,-,-,-,    29.7,    35.0,    27.6,     5.8,    28.5
Admiralty,2024,5,7,-,-,-,-,    28.1,    32.3,    25.4,     5.3,    29.1
Admiralty,2024,5,8,-,-,-,-,    28.1,    31.4,    25.4,     6.1,    25.6
Admiralty,2024,5,9,-,-,-,-,    30.0,    34.8,    26.6,     7.1,    28.5
Admiralty,2024,5,10,-,-,-,-,    29.8,    33.2,    28.1,     6.7,    38.2
Admiralty,2024,5,11,-,-,-,-,    29.3,    34.5,    26.9,     6.8,    33.9
Admiralty,2024,5,12,-,-,-,-,    28.5,    33.0,    25.6,     5.8,    38.5
Admiralty,2024,5,13,     0.8,-,-,-,    28.5,    34.6,    25.3,     5.7,    36.7
Admiralty,2024,5,14,    28.8,    25.8,    28.6,    28.8,    28.4,    36.0,    24.9,     5.1,    39.3
Admiralty,2024,5,15,     9.2,     8.4,     8.6,     8.6,    28.4,    32.8,    27.0,     4.4,    24.8
Admiralty,2024,5,16,    10.6,     6.2,     6.2,     6.2,    27.2,    31.5,    25.5,     5.1,    30.9
Admiralty,2024,5,17,     0.2,     0.2,     0.2,     0.2,    29.1,    33.8,    25.5,     5.2,    25.2
Admiralty,2024,5,18,     0.0,     0.0,     0.0,     0.0,    29.1,    33.9,    27.1,     5.5,    27.4
Admiralty,2024,5,19,     9.8,     8.6,     8.6,     8.6,    29.1,    33.0,    25.9,     6.2,    40.4
Admiralty,2024,5,20,    42.2,    31.8,    40.0,    41.4,    28.2,    32.3,    24.8,     6.4,    35.6
Admiralty,2024,5,21,     0.0,     0.0,     0.0,     0.0,    29.4,    32.7,    27.1,     5.7,    28.5
Admiralty,2024,5,22,    10.0,     5.0,     8.2,     9.8,    28.2,    31.6,    25.4,     5.3,    46.1
Admiralty,2024,5,23,    12.0,     9.8,    10.8,    11.4,    28.6,    33.6,    26.0,     5.5,    46.5
Admiralty,2024,5,24,     1.6,     0.6,     1.0,     1.2,    28.2,    32.8,    25.1,     5.7,    30.6
Admiralty,2024,5,25,    16.6,    11.2,    11.2,    11.2,    27.8,    34.0,    23.9,     4.7,    50.0
Admiralty,2024,5,26,     0.0,     0.0,     0.0,     0.0,    29.4,    33.5,    26.7,     4.8,    23.3
Admiralty,2024,5,27,     0.0,     0.0,     0.0,     0.0,    30.5,    34.5,    28.5,     6.0,    25.9
Admiralty,2024,5,28,     0.2,     0.2,     0.2,     0.2,    29.5,    33.6,    27.1,     5.5,    25.9
Admiralty,2024,5,29,     0.0,     0.0,     0.0,     0.0,    30.5,    35.0,    27.1,     6.7,    29.1
Admiralty,2024,5,30,     0.4,     0.4,     0.4,     0.4,    29.8,    32.6,    27.8,     6.8,    34.3
Admiralty,2024,5,31,     0.0,     0.0,     0.0,     0.0,    30.0,    33.8,    28.1,     5.6,    26.3
