Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 min Rainfall (mm),Highest 60 min Rainfall (mm),Highest 120 min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Admiralty,2025,1,1,    19.4,    13.0,    18.4,    19.4,    26.8,    31.1,    24.1,     8.5,    38.9
Admiralty,2025,1,2,     3.4,     3.0,     3.0,     3.4,    27.5,    31.4,    25.5,     9.3,    40.0
Admiralty,2025,1,3,    12.4,    11.8,    11.8,    11.8,    27.7,    33.4,    24.4,    11.0,    33.2
Admiralty,2025,1,4,     0.0,     0.0,     0.0,     0.0,    27.8,    31.1,    26.0,    12.7,    39.3
Admiralty,2025,1,5,     0.0,     0.0,     0.0,     0.0,    27.9,    32.5,    25.5,    14.2,    39.3
Admiralty,2025,1,6,     0.0,     0.0,     0.0,     0.0,    27.6,    31.6,    25.7,    15.9,    40.4
Admiralty,2025,1,7,     0.2,     0.2,     0.2,     0.2,    27.6,    32.0,    25.5,    12.4,    31.3
Admiralty,2025,1,8,     0.0,     0.0,     0.0,     0.0,    28.2,    32.8,    25.8,    13.0,    35.6
Admiralty,2025,1,9,     0.0,     0.0,     0.0,     0.0,    28.0,    31.9,    25.7,    16.3,    40.7
Admiralty,2025,1,10,   124.0,    14.8,    27.0,    40.2,    24.1,    26.8,    22.0,    11.0,    33.2
Admiralty,2025,1,11,   107.4,    12.8,    20.8,    28.6,    23.5,    25.1,    22.1,    10.5,    35.9
Admiralty,2025,1,12,    30.6,     8.0,    13.2,    14.6,    25.3,    27.4,    24.1,    15.3,    55.4
Admiralty,2025,1,13,    47.0,    11.0,    15.6,    22.8,    24.4,    25.6,    23.5,    10.1,    32.0
Admiralty,2025,1,14,    13.2,     5.2,     5.2,     5.6,    25.0,    27.8,    24.0,    10.6,    35.6
Admiralty,2025,1,15,     5.0,     4.6,     4.8,     4.8,    25.8,    29.2,    24.3,     6.8,    30.9
Admiralty,2025,1,16,     0.4,     0.2,     0.4,     0.4,    26.7,    30.5,    24.4,    14.1,    54.1
Admiralty,2025,1,17,     6.2,     4.4,     4.6,     5.0,    25.9,    28.9,    24.6,    16.0,    50.0
Admiralty,2025,1,18,     3.0,     0.6,     1.0,     1.6,    25.9,    29.0,    24.3,    14.5,    54.8
Admiralty,2025,1,19,     6.0,     3.6,     3.6,     3.8,    25.4,    27.6,    24.2,    10.3,    45.4
Admiralty,2025,1,20,     0.0,     0.0,     0.0,     0.0,    26.5,    29.5,    24.6,    15.1,    37.4
Admiralty,2025,1,21,     0.2,     0.2,     0.2,     0.2,    25.6,    26.7,    24.8,    13.1,    40.7
Admiralty,2025,1,22,     2.0,     1.4,     1.6,     1.6,    25.9,    27.9,    24.7,    10.1,    28.2
Admiralty,2025,1,23,     2.0,     1.2,     1.2,     1.2,    25.7,    27.5,    24.4,     8.7,    29.4
Admiralty,2025,1,24,     0.4,     0.2,     0.4,     0.4,    25.7,    27.8,    24.9,     7.1,    29.1
Admiralty,2025,1,25,     1.2,     0.8,     1.2,     1.2,    26.9,    30.9,    24.8,     7.4,    24.1
Admiralty,2025,1,26,     1.0,     0.6,     0.6,     0.6,    26.9,    30.5,    25.2,     7.3,    33.2
Admiralty,2025,1,27,    12.2,     9.8,     9.8,    10.0,    25.4,    29.1,    23.6,    11.7,    37.0
Admiralty,2025,1,28,     0.6,     0.2,     0.2,     0.2,    25.9,    28.4,    24.4,    16.5,    53.3
Admiralty,2025,1,29,     0.0,     0.0,     0.0,     0.0,    25.8,    28.2,    24.6,    15.6,    47.2
Admiralty,2025,1,30,     0.0,     0.0,     0.0,     0.0,    26.6,    30.3,    24.6,    15.0,    40.0
Admiralty,2025,1,31,     0.0,     0.0,     0.0,     0.0,    26.6,    30.9,    24.0,    14.8,    35.6
