Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 min Rainfall (mm),Highest 60 min Rainfall (mm),Highest 120 min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Newton,2024,8,1,     0.0,     0.0,     0.0,     0.0,    28.2,    32.3,    25.7,     7.5,    39.6
Newton,2024,8,2,     0.0,     0.0,     0.0,     0.0,    28.6,    32.5,    27.4,     9.8,    33.2
Newton,2024,8,3,     0.0,     0.0,     0.0,     0.0,    29.1,    32.5,    27.5,    10.3,    36.7
Newton,2024,8,4,    16.8,     9.4,     9.6,    10.6,    26.7,    29.2,    24.5,     6.9,    42.4
Newton,2024,8,5,     0.2,     0.2,     0.2,     0.2,    27.9,    32.5,    25.3,     7.5,    38.9
Newton,2024,8,6,     0.0,     0.0,     0.0,     0.0,    29.1,    33.1,    27.0,    10.5,    34.6
Newton,2024,8,7,     0.0,     0.0,     0.0,     0.0,    28.7,    31.7,    27.4,     9.9,    40.4
Newton,2024,8,8,     1.8,     1.2,     1.6,     1.8,    28.9,    32.0,    26.5,    10.1,    33.9
Newton,2024,8,9,    12.6,    11.6,    11.8,    11.8,    28.1,    32.8,    25.1,    10.9,    51.1
Newton,2024,8,10,     1.8,     1.4,     1.4,     1.4,    26.8,    29.9,    24.9,     5.3,    38.5
Newton,2024,8,11,     2.2,     2.2,     2.2,     2.2,    28.0,    30.6,    24.6,     8.6,    38.2
Newton,2024,8,12,     2.8,     2.6,     2.6,     2.6,    28.4,    31.6,    26.2,     9.5,    45.4
Newton,2024,8,13,     0.0,     0.0,     0.0,     0.0,    28.8,    31.7,    27.4,    13.2,    34.6
Newton,2024,8,14,    20.0,    13.4,    13.6,    15.6,    27.0,    30.2,    24.4,     7.6,    46.5
Newton,2024,8,15,     0.2,     0.2,     0.2,     0.2,    28.0,    32.0,    26.5,     9.0,    39.3
Newton,2024,8,16,     0.6,     0.4,     0.4,     0.4,    28.2,    31.2,    26.5,    11.7,    45.0
Newton,2024,8,17,    10.2,    10.2,    10.2,    10.2,    28.2,    31.2,    23.9,    12.0,    37.8
Newton,2024,8,18,     0.0,     0.0,     0.0,     0.0,    28.5,    32.6,    27.2,    10.7,    30.6
Newton,2024,8,19,     0.0,     0.0,     0.0,     0.0,    29.0,    32.4,    27.4,     9.3,    32.8
Newton,2024,8,20,    10.4,     9.6,    10.2,    10.4,    27.5,    32.5,    24.7,     7.3,    32.8
Newton,2024,8,21,     0.0,     0.0,     0.0,     0.0,    27.5,    30.9,    25.0,     6.8,    31.7
Newton,2024,8,22,     0.0,     0.0,     0.0,     0.0,    28.9,    33.6,    27.0,     7.0,    31.3
Newton,2024,8,23,     0.4,     0.4,     0.4,     0.4,    28.4,    32.2,    26.6,     8.5,    28.9
Newton,2024,8,24,     1.6,     0.8,     0.8,     0.8,    26.4,    29.0,    24.5,     7.2,    39.6
Newton,2024,8,25,     0.4,     0.2,     0.2,     0.4,    27.1,    29.5,    24.7,     6.3,    48.2
Newton,2024,8,26,     0.0,     0.0,     0.0,     0.0,    28.6,    31.2,    26.9,     6.5,    37.8
Newton,2024,8,27,    32.0,    28.6,    31.8,    31.8,    27.9,    30.5,    23.3,     5.5,    49.6
Newton,2024,8,28,     2.4,     1.2,     1.8,     2.4,    27.7,    33.1,    23.4,     7.9,    31.3
Newton,2024,8,29,     0.0,     0.0,     0.0,     0.0,    28.4,    30.7,    26.0,     7.3,    35.6
Newton,2024,8,30,     0.0,     0.0,     0.0,     0.0,    28.9,    32.7,    27.3,     9.9,    42.0
Newton,2024,8,31,     0.0,     0.0,     0.0,     0.0,    29.2,    32.6,    27.3,     9.6,    35.0
