Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 min Rainfall (mm),Highest 60 min Rainfall (mm),Highest 120 min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Pasir Panjang,2024,9,1,     0.0,     0.0,     0.0,     0.0,    29.9,    32.5,    28.2,    10.8,    26.3
Pasir Panjang,2024,9,2,     0.0,     0.0,     0.0,     0.0,    30.2,    33.4,    28.7,    12.2,    27.8
Pasir Panjang,2024,9,3,     1.4,     1.4,     1.4,     1.4,    29.4,    31.3,    26.8,    10.7,    65.2
Pasir Panjang,2024,9,4,    24.2,    16.8,    19.2,    23.0,    27.8,    29.7,    23.4,    12.2,    65.9
Pasir Panjang,2024,9,5,     0.0,     0.0,     0.0,     0.0,    29.1,    33.0,    27.0,     9.4,    29.1
Pasir Panjang,2024,9,6,     0.0,     0.0,     0.0,     0.0,    29.9,    33.0,    28.5,    11.3,    29.1
Pasir Panjang,2024,9,7,     0.0,     0.0,     0.0,     0.0,    30.0,    31.9,    28.8,    14.0,    35.2
Pasir Panjang,2024,9,8,     0.0,     0.0,     0.0,     0.0,    29.0,    31.5,    27.3,     9.2,    29.4
Pasir Panjang,2024,9,9,     0.0,     0.0,     0.0,     0.0,    28.3,    30.1,    27.4,     9.0,    29.1
Pasir Panjang,2024,9,10,    32.2,    21.2,    25.2,    27.6,    28.0,    30.1,    23.6,    11.3,    50.7
Pasir Panjang,2024,9,11,     3.6,     3.6,     3.6,     3.6,    29.2,    32.2,    26.2,     8.1,    28.2
Pasir Panjang,2024,9,12,     3.4,     1.6,     2.4,     2.8,    28.4,    30.7,    25.8,    12.6,    45.7
Pasir Panjang,2024,9,13,     0.0,     0.4,     0.4,     0.4,    29.2,    31.4,    27.8,    10.3,    24.4
Pasir Panjang,2024,9,14,    34.8,    22.0,    27.6,    33.0,    28.4,    30.6,    24.0,    10.7,    67.6
Pasir Panjang,2024,9,15,     0.0,     0.0,     0.0,     0.0,    28.3,    30.0,    25.8,     8.3,    38.5
Pasir Panjang,2024,9,16,     0.0,     0.0,     0.0,     0.0,    29.2,    31.9,    28.0,    11.2,    26.3
Pasir Panjang,2024,9,17,     5.0,     4.8,     5.0,     5.0,    29.2,    31.8,    23.8,    16.6,    79.6
Pasir Panjang,2024,9,18,     0.0,     0.0,     0.0,     0.0,    29.4,    32.1,    27.3,    15.7,    48.5
Pasir Panjang,2024,9,19,     0.0,     0.0,     0.0,     0.0,    29.9,    31.6,    28.7,    10.4,    33.2
Pasir Panjang,2024,9,20,    26.4,    19.6,    26.4,    26.4,    29.7,    32.4,    23.2,    11.8,    75.6
Pasir Panjang,2024,9,21,     4.8,     9.2,    26.6,    27.6,    28.5,    30.7,    24.0,     8.2,    54.4
Pasir Panjang,2024,9,22,     0.0,     0.0,     0.0,     0.0,    30.4,    33.5,    28.3,     8.6,    23.0
Pasir Panjang,2024,9,23,     0.0,     0.0,     0.0,     0.0,    30.0,    34.1,    28.0,    10.2,    33.2
Pasir Panjang,2024,9,24,    28.0,    24.8,    27.8,    27.8,    27.8,    30.7,    23.5,     7.5,    60.6
Pasir Panjang,2024,9,25,    22.6,    18.4,    22.0,    22.2,    27.4,    31.0,    23.3,     7.2,    35.2
Pasir Panjang,2024,9,26,    14.8,    12.0,    13.8,    14.4,    26.7,    28.4,    23.0,    15.0,    68.7
Pasir Panjang,2024,9,27,     0.0,     0.0,     0.0,     0.0,    28.7,    31.3,    26.3,     9.5,    24.4
Pasir Panjang,2024,9,28,     0.0,     0.0,     0.0,     0.0,    29.2,    33.3,    27.3,     9.6,    37.0
Pasir Panjang,2024,9,29,     2.4,     2.4,     2.4,     2.4,    29.3,    32.2,    27.4,     8.6,    29.1
Pasir Panjang,2024,9,30,     1.0,     0.6,     1.0,     1.0,    28.6,    31.1,    25.9,     9.1,    31.3
