Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 min Rainfall (mm),Highest 60 min Rainfall (mm),Highest 120 min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Newton,2025,1,1,     3.4,     3.4,     3.4,     3.4,    27.1,    32.5,    25.0,     5.7,    30.6
Newton,2025,1,2,     0.0,     0.0,     0.0,     0.0,    27.8,    32.5,    25.5,     6.1,    27.4
Newton,2025,1,3,     3.2,     3.2,     3.2,     3.2,    27.9,    33.2,    25.7,     6.6,    29.4
Newton,2025,1,4,     0.2,     0.2,     0.2,     0.2,    27.7,    31.4,    25.5,     7.2,    39.3
Newton,2025,1,5,     2.0,     2.0,     2.0,     2.0,    27.8,    33.0,    25.5,     8.3,    37.4
Newton,2025,1,6,     0.0,     0.0,     0.0,     0.0,    27.6,    31.0,    25.9,     8.7,    35.0
Newton,2025,1,7,     0.0,     0.0,     0.0,     0.0,    27.7,    32.0,    25.1,     7.5,    44.3
Newton,2025,1,8,     0.0,     0.0,     0.0,     0.0,    28.1,    32.4,    25.6,     7.8,    34.3
Newton,2025,1,9,     0.0,     0.0,     0.0,     0.0,    27.9,    32.8,    25.3,     9.1,    38.5
Newton,2025,1,10,   103.2,    11.8,    18.0,    31.4,    23.9,    26.9,    22.1,     9.8,    31.3
Newton,2025,1,11,-,-,-,-,-,-,-,-,-
Newton,2025,1,12,-,-,-,-,-,-,-,-,-
Newton,2025,1,13,-,-,-,-,-,-,-,-,-
Newton,2025,1,14,    14.6,     6.6,     8.0,     9.4,-,-,-,-,-
Newton,2025,1,15,    19.4,    17.8,    19.0,    19.4,    25.1,    27.6,    23.8,     5.0,    23.0
Newton,2025,1,16,     1.6,     1.2,     1.4,     1.4,    26.5,    30.4,    24.2,     7.4,    40.0
Newton,2025,1,17,     3.2,     2.0,     2.0,     2.4,    25.9,    30.0,    24.8,     8.9,    45.7
Newton,2025,1,18,     8.4,     3.4,     4.8,     6.6,    25.7,    28.5,    24.5,     8.7,    44.6
Newton,2025,1,19,    16.6,     3.2,     3.4,     5.6,    24.9,    27.4,    23.8,     6.5,    30.6
Newton,2025,1,20,     0.0,     0.0,     0.0,     0.0,    26.3,    29.5,    24.3,     7.9,    45.4
Newton,2025,1,21,     0.6,     0.2,     0.2,     0.4,    25.4,    26.6,    24.6,     7.7,    34.6
Newton,2025,1,22,     0.4,     0.2,     0.4,     0.4,    25.7,    27.7,    24.7,     6.2,    28.5
Newton,2025,1,23,     0.4,     0.2,     0.2,     0.4,    25.8,    27.9,    24.5,     6.0,    25.2
Newton,2025,1,24,     3.2,     0.8,     1.4,     2.2,    25.3,    26.6,    24.7,     4.5,    23.3
Newton,2025,1,25,     2.8,     1.4,     1.4,     2.8,    26.5,    32.4,    24.4,     4.3,    20.2
Newton,2025,1,26,    23.6,    13.4,    13.8,    22.8,    26.5,    30.8,    24.6,     4.5,    24.1
Newton,2025,1,27,     4.8,     0.8,     1.4,     2.2,    25.3,    29.6,    23.6,     6.1,    36.7
Newton,2025,1,28,     1.4,     0.8,     0.8,     0.8,    25.9,    28.6,    24.6,     8.4,    40.4
Newton,2025,1,29,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Newton,2025,1,30,     0.0,     0.0,     0.0,     0.0,    26.4,    30.0,    24.1,     8.4,    41.5
Newton,2025,1,31,     0.0,     0.0,     0.0,     0.0,    26.4,    31.3,    23.8,     8.1,    35.0
