Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 min Rainfall (mm),Highest 60 min Rainfall (mm),Highest 120 min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Clementi,2024,10,1,     1.8,     0.6,     1.2,     1.6,    27.6,    30.8,    25.3,     3.5,    35.0
Clementi,2024,10,2,     0.0,     0.0,     0.0,     0.0,    28.9,    32.6,    26.5,     3.9,    23.7
Clementi,2024,10,3,     0.0,     0.0,     0.0,     0.0,    28.9,    32.4,    27.2,     3.4,    23.0
Clementi,2024,10,4,    10.8,     9.4,    10.2,    10.2,    27.7,    31.5,    24.9,     3.4,    26.7
Clementi,2024,10,5,     0.0,     0.0,     0.0,     0.0,    28.1,    32.2,    25.2,     3.6,    19.8
Clementi,2024,10,6,    25.0,    10.6,    12.0,    13.4,    27.4,    31.0,    23.2,     4.3,    32.8
Clementi,2024,10,7,     0.0,     0.0,     0.0,     0.0,    28.4,    32.6,    25.9,     5.3,    27.4
Clementi,2024,10,8,     0.0,     0.0,     0.0,     0.0,    28.4,    30.6,    26.9,     4.4,    34.6
Clementi,2024,10,9,    13.6,    12.8,    13.4,    13.4,    27.8,    31.0,    24.4,     4.3,    29.8
Clementi,2024,10,10,     3.2,     2.4,     2.4,     3.0,    28.2,    32.0,    26.1,     3.6,    21.7
Clementi,2024,10,11,    15.2,     8.6,    14.2,    15.0,    27.9,    32.7,    26.1,     2.8,    16.5
Clementi,2024,10,12,     3.0,     1.4,     1.4,     1.6,    27.0,    30.7,    25.4,     3.0,    18.7
Clementi,2024,10,13,     0.6,     0.6,     0.6,     0.6,    28.4,    32.4,    25.3,     3.9,    19.1
Clementi,2024,10,14,   136.0,    47.0,    72.6,    94.0,    25.5,    28.4,    23.0,     3.1,    23.0
Clementi,2024,10,15,    21.6,    13.4,    20.8,    21.0,    27.4,    32.1,    24.3,     4.5,    30.6
Clementi,2024,10,16,     0.0,     0.0,     0.0,     0.0,    28.2,    31.7,    26.7,     3.5,    33.9
Clementi,2024,10,17,     0.4,     0.4,     0.4,     0.4,    27.4,    29.7,    25.1,     2.9,    42.8
Clementi,2024,10,18,     0.2,     0.2,     0.2,     0.2,    28.0,    32.4,    25.2,     3.1,    15.6
Clementi,2024,10,19,     0.0,     0.0,     0.0,     0.0,    28.7,    33.4,    26.3,     3.8,    24.8
Clementi,2024,10,20,    29.0,    19.0,    19.6,    24.4,    27.3,    32.6,    21.7,     3.6,    41.5
Clementi,2024,10,21,     0.0,     0.0,     0.0,     0.0,    30.2,    35.3,    26.8,     4.0,    18.3
Clementi,2024,10,22,     0.0,     0.0,     0.0,     0.0,    30.2,    34.3,    27.5,     4.1,    22.0
Clementi,2024,10,23,     0.6,     0.6,     0.6,     0.6,    29.7,    34.3,    25.2,     3.9,    26.3
Clementi,2024,10,24,     0.0,     0.0,     0.0,     0.0,    29.3,    33.2,    27.2,     4.1,    23.0
Clementi,2024,10,25,     0.0,     0.0,     0.0,     0.0,    29.3,    32.7,    26.5,     5.0,    28.5
Clementi,2024,10,26,     0.0,     0.0,     0.0,     0.0,    30.1,    33.7,    27.4,     5.0,    22.0
Clementi,2024,10,27,     0.0,     0.0,     0.0,     0.0,    30.8,    34.3,    27.4,     4.7,    25.9
Clementi,2024,10,28,     0.0,     0.0,     0.0,     0.0,    30.2,    34.0,    28.4,     4.8,    22.4
Clementi,2024,10,29,     0.0,     0.0,     0.0,     0.0,    30.3,    33.9,    27.7,     5.4,    23.3
Clementi,2024,10,30,     0.0,     0.0,     0.0,     0.0,    30.3,    34.8,    27.5,     4.3,    19.4
Clementi,2024,10,31,    33.4,    30.0,    33.4,    33.4,    29.5,    33.1,    23.9,     3.8,    35.0
