Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 min Rainfall (mm),Highest 60 min Rainfall (mm),Highest 120 min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Admiralty,2024,10,1,     6.2,     3.4,     3.4,     3.6,    27.3,    30.9,    24.3,     5.6,    29.4
Admiralty,2024,10,2,     3.6,     3.4,     3.6,     3.6,    29.0,    33.1,    26.5,     5.8,    35.6
Admiralty,2024,10,3,     1.4,     0.8,     0.8,     0.8,    28.6,    34.1,    26.3,     5.5,    27.4
Admiralty,2024,10,4,    22.6,    14.0,    15.2,    22.6,    27.3,    33.0,    24.1,     5.0,    35.0
Admiralty,2024,10,5,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Admiralty,2024,10,6,     9.4,     4.0,     6.2,     8.6,    27.1,    30.7,    23.7,     7.5,    32.0
Admiralty,2024,10,7,     0.0,     0.0,     0.0,     0.0,    28.4,    32.9,    25.7,     5.3,    26.7
Admiralty,2024,10,8,     0.0,     0.0,     0.0,     0.0,    28.6,    31.5,    26.3,     6.7,    30.2
Admiralty,2024,10,9,     3.2,     3.2,     3.2,     3.2,    28.2,    32.4,    26.0,     5.4,    35.0
Admiralty,2024,10,10,     8.0,     7.4,     7.4,     7.4,    27.3,    31.7,    24.0,     5.2,    41.5
Admiralty,2024,10,11,     0.6,     0.6,     0.6,     0.6,    27.7,    33.4,    25.7,     5.5,    33.2
Admiralty,2024,10,12,     1.2,     0.4,     0.4,     0.8,    27.1,    32.9,    25.8,     4.8,    25.2
Admiralty,2024,10,13,     1.0,     1.0,     1.0,     1.0,    28.0,    32.9,    25.1,     7.5,    29.4
Admiralty,2024,10,14,    40.6,    14.6,    19.0,    27.0,    25.9,    28.3,    23.4,     6.3,    29.8
Admiralty,2024,10,15,    21.8,     8.0,    12.8,    20.0,    27.3,    31.0,    24.0,     7.9,    38.2
Admiralty,2024,10,16,    25.2,    21.2,    24.4,    24.4,    27.8,    31.3,    22.0,     5.7,    55.7
Admiralty,2024,10,17,     1.2,     1.0,     1.0,     1.0,    26.7,    29.3,    24.5,     4.7,    48.9
Admiralty,2024,10,18,     0.0,     0.0,     0.0,     0.0,    27.5,    32.7,    25.3,     5.3,    29.1
Admiralty,2024,10,19,     8.8,     7.0,     8.8,     8.8,    27.4,    31.8,    25.0,     6.5,    36.7
Admiralty,2024,10,20,     2.2,     1.0,     1.2,     1.8,    27.4,    31.7,    23.2,     6.6,    47.2
Admiralty,2024,10,21,     0.0,     0.0,     0.0,     0.0,    29.8,    34.5,    26.3,     7.5,    31.3
Admiralty,2024,10,22,     0.0,     0.0,     0.0,     0.0,    30.0,    34.2,    27.4,     8.3,    26.7
Admiralty,2024,10,23,     0.0,     0.0,     0.0,     0.0,    29.7,    34.1,    27.3,     7.7,    34.3
Admiralty,2024,10,24,     0.0,     0.0,     0.0,     0.0,    28.8,    34.5,    26.1,     5.7,    28.9
Admiralty,2024,10,25,     0.0,     0.0,     0.0,     0.0,    28.9,    33.3,    26.5,     8.5,    37.4
Admiralty,2024,10,26,     0.0,     0.0,     0.0,     0.0,    29.6,    33.0,    26.9,     9.8,    31.3
Admiralty,2024,10,27,     0.0,     0.0,     0.0,     0.0,    30.1,    34.2,    27.2,     9.7,    32.8
Admiralty,2024,10,28,    15.0,     8.0,     8.0,    14.8,    29.6,    33.3,    24.6,     8.0,    51.1
Admiralty,2024,10,29,     0.0,     0.0,     0.0,     0.0,    30.0,    34.1,    28.2,     6.3,    35.0
Admiralty,2024,10,30,     0.0,     0.0,     0.0,     0.0,    29.7,    34.0,    27.2,     8.3,    26.3
Admiralty,2024,10,31,     0.0,     0.0,     0.0,     0.0,    29.3,    32.4,    27.5,     7.4,    31.7
