Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 min Rainfall (mm),Highest 60 min Rainfall (mm),Highest 120 min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Pasir Panjang,2024,3,1,     1.4,     1.2,     1.4,     1.4,    28.8,    33.3,    26.6,    18.7,    50.4
Pasir Panjang,2024,3,2,     0.4,     0.2,     0.2,     0.2,    28.3,    33.5,    26.8,    19.0,    52.6
Pasir Panjang,2024,3,3,    12.6,     5.0,     8.6,     8.6,    27.0,    30.0,    25.4,    18.0,    54.1
Pasir Panjang,2024,3,4,    75.0,    24.6,    29.0,    29.0,    27.0,    31.7,    24.2,    18.3,    47.8
Pasir Panjang,2024,3,5,     3.2,     5.0,    28.8,    30.0,    26.8,    30.9,    24.4,    18.4,    41.5
Pasir Panjang,2024,3,6,     1.2,     1.0,     1.2,     1.2,    27.7,    31.3,    25.4,    20.4,    43.9
Pasir Panjang,2024,3,7,     2.6,     1.0,     1.2,     1.4,    28.2,    32.8,    26.7,    18.4,    39.3
Pasir Panjang,2024,3,8,     3.2,     1.4,     2.2,     3.2,    27.7,    29.9,    26.6,    19.5,    42.8
Pasir Panjang,2024,3,9,     0.0,     0.0,     0.0,     0.0,    29.0,    32.9,    26.5,    18.8,    46.5
Pasir Panjang,2024,3,10,    29.6,    23.2,    28.6,    29.2,    27.6,    29.9,    24.4,    19.2,    47.8
Pasir Panjang,2024,3,11,     0.0,     0.0,     0.0,     0.0,    29.0,    32.6,    26.6,    18.2,    44.6
Pasir Panjang,2024,3,12,     0.0,     0.0,     0.0,     0.0,    29.5,    34.1,    27.5,    19.1,    46.1
Pasir Panjang,2024,3,13,     0.0,     0.0,     0.0,     0.0,    29.4,    33.6,    26.6,    19.1,    48.2
Pasir Panjang,2024,3,14,     0.0,     0.0,     0.0,     0.0,    28.9,    33.4,    26.5,    18.9,    47.6
Pasir Panjang,2024,3,15,     0.0,     0.0,     0.0,     0.0,    28.9,    32.8,    26.8,    18.8,    46.9
Pasir Panjang,2024,3,16,     0.0,     0.0,     0.0,     0.0,    29.2,    34.0,    26.6,    18.1,    45.7
Pasir Panjang,2024,3,17,    24.0,    15.0,    22.0,    24.0,    29.0,    34.1,    26.6,    18.6,    45.0
Pasir Panjang,2024,3,18,     0.0,     0.0,     0.0,     0.0,    29.7,    34.1,    26.7,    18.5,    46.1
Pasir Panjang,2024,3,19,    20.2,    11.4,    17.0,    20.2,    28.7,    33.3,    25.6,-,    47.2
Pasir Panjang,2024,3,20,     0.0,     0.0,     0.0,     0.0,    29.1,    32.3,    27.0,    16.1,    40.7
Pasir Panjang,2024,3,21,     0.0,     0.0,     0.0,     0.0,    29.0,    32.7,    27.3,    14.6,    38.9
Pasir Panjang,2024,3,22,     0.0,     0.0,     0.0,     0.0,    29.4,    33.3,    26.8,    13.5,    30.9
Pasir Panjang,2024,3,23,     0.0,     0.0,     0.0,     0.0,    29.6,    33.5,    27.0,    13.2,    30.9
Pasir Panjang,2024,3,24,     0.0,     0.0,     0.0,     0.0,    29.8,    33.7,    27.3,    13.4,    35.0
Pasir Panjang,2024,3,25,     0.0,     0.0,     0.0,     0.0,    30.0,    33.7,    27.1,    13.2,    33.2
Pasir Panjang,2024,3,26,     0.0,     0.0,     0.0,     0.0,    30.2,    34.3,    27.7,    14.4,    35.9
Pasir Panjang,2024,3,27,     0.0,     0.0,     0.0,     0.0,    30.1,    34.6,    27.4,    13.4,    34.3
Pasir Panjang,2024,3,28,     6.4,     4.2,     5.2,     6.4,    29.7,    33.1,    27.0,    12.9,    36.3
Pasir Panjang,2024,3,29,     0.0,     0.0,     0.0,     0.0,    30.4,    33.9,    28.5,    13.6,    32.8
Pasir Panjang,2024,3,30,     0.0,     0.0,     0.0,     0.0,    30.8,    34.8,    28.7,    12.5,    34.6
Pasir Panjang,2024,3,31,    14.0,    13.2,    14.0,    14.0,    29.4,    32.8,    25.3,    11.3,    29.8
