Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 min Rainfall (mm),Highest 60 min Rainfall (mm),Highest 120 min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Clementi,2024,1,1,    12.2,     9.2,     9.2,     9.2,    25.6,    29.0,    24.8,     4.4,    28.5
Clementi,2024,1,2,     8.8,     8.4,     8.6,     8.6,    27.2,    33.6,    24.4,     4.5,    29.8
Clementi,2024,1,3,     1.0,     1.0,     1.0,     1.0,    27.4,    31.8,    25.5,     4.8,    27.8
Clementi,2024,1,4,    50.0,     8.2,    10.6,    15.8,    25.0,    26.9,    23.5,     5.8,    25.9
Clementi,2024,1,5,     8.2,     2.4,     4.4,     5.6,    26.2,    29.7,    24.1,     6.3,    31.3
Clementi,2024,1,6,     2.0,     1.2,     1.2,     1.2,    27.1,    30.7,    25.0,     4.4,    32.4
Clementi,2024,1,7,    61.6,    24.8,    30.0,    36.6,    24.3,    26.6,    23.0,     4.2,    21.7
Clementi,2024,1,8,     0.0,     0.0,     0.0,     0.0,    26.3,    31.4,    23.1,     4.6,    30.6
Clementi,2024,1,9,     3.6,     1.2,     1.6,     2.6,    26.8,    30.9,    24.3,     5.5,    26.3
Clementi,2024,1,10,    62.8,    25.2,    33.4,    37.6,    26.0,    30.2,    23.9,     5.5,    37.8
Clementi,2024,1,11,     0.6,     0.6,     0.6,     0.6,    27.1,    29.8,    25.2,     5.1,    29.1
Clementi,2024,1,12,     5.0,     2.2,     2.6,     3.8,    25.4,    27.9,    23.5,     5.5,    32.8
Clementi,2024,1,13,     0.0,     0.0,     0.0,     0.0,    27.0,    31.5,    24.2,     4.1,    21.7
Clementi,2024,1,14,     0.0,     0.0,     0.0,     0.0,    27.6,    31.2,    25.4,     5.4,    29.8
Clementi,2024,1,15,     1.2,     0.6,     0.6,     0.6,    27.8,    32.3,    26.0,     5.2,    26.7
Clementi,2024,1,16,     4.8,     2.4,     2.6,     4.2,    26.6,    29.5,    23.7,     5.9,    30.9
Clementi,2024,1,17,    14.6,     9.2,    10.2,    10.6,    26.9,    30.8,    24.3,     7.2,    37.4
Clementi,2024,1,18,     9.2,     4.2,     4.2,     4.8,    26.7,    29.9,    25.4,     5.1,    29.4
Clementi,2024,1,19,    26.4,    14.4,    18.0,    25.8,    26.2,    30.2,    23.2,     4.6,    34.6
Clementi,2024,1,20,     7.6,     1.4,     1.8,     2.4,    24.6,    26.3,    23.4,     4.5,    21.7
Clementi,2024,1,21,     7.6,     6.8,     7.2,     7.2,    26.9,    33.0,    23.1,     4.8,    23.3
Clementi,2024,1,22,     0.0,     0.0,     0.0,     0.0,    27.8,    32.9,    24.5,     4.7,    23.0
Clementi,2024,1,23,     1.2,     0.8,     1.0,     1.2,    27.0,    33.3,    24.7,     4.0,    20.2
Clementi,2024,1,24,   100.2,    24.4,    40.2,    48.0,    25.9,    30.4,    23.0,     4.9,    33.9
Clementi,2024,1,25,     6.0,     1.4,     2.8,     5.0,    25.5,    30.4,    24.3,     5.8,    27.8
Clementi,2024,1,26,     0.0,     0.0,     0.0,     0.0,    27.6,    31.4,    24.8,     8.9,    41.1
Clementi,2024,1,27,     0.0,     0.0,     0.0,     0.0,    28.0,    31.4,    25.9,     9.6,    40.4
Clementi,2024,1,28,     1.2,     0.8,     0.8,     0.8,    27.5,    31.3,    25.4,     8.3,    38.9
Clementi,2024,1,29,     0.0,     0.0,     0.0,     0.0,    27.8,    31.5,    25.5,     8.5,    35.9
Clementi,2024,1,30,     0.2,     0.2,     0.2,     0.2,    27.4,    31.2,    25.2,     6.7,    30.2
Clementi,2024,1,31,     0.0,     0.0,     0.0,     0.0,    27.7,    33.0,    25.1,     6.8,    26.7
