Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 min Rainfall (mm),Highest 60 min Rainfall (mm),Highest 120 min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Paya Lebar,2024,8,1,     0.0,     0.0,     0.0,     0.0,    29.0,    33.0,    25.9,     9.3,    40.7
Paya Lebar,2024,8,2,     0.0,     0.0,     0.0,     0.0,    29.2,    32.7,    27.0,     8.6,    33.3
Paya Lebar,2024,8,3,     0.2,     0.2,     0.2,     0.2,    29.7,    33.5,    27.1,    10.6,    33.3
Paya Lebar,2024,8,4,    19.4,    10.8,    12.8,    14.6,    27.3,    30.7,    24.5,     7.6,    50.0
Paya Lebar,2024,8,5,     0.0,     0.0,     0.0,     0.0,    28.4,    32.6,    25.1,     7.8,    25.9
Paya Lebar,2024,8,6,     0.0,     0.0,     0.0,     0.0,    28.9,    34.4,    25.8,     9.3,    37.0
Paya Lebar,2024,8,7,     0.8,     0.8,     0.8,     0.8,    28.6,    32.4,    25.2,     7.8,    46.3
Paya Lebar,2024,8,8,     2.4,     1.2,     2.2,     2.4,    29.5,    32.7,    26.5,    10.3,    29.6
Paya Lebar,2024,8,9,     5.2,     2.6,     3.6,     3.6,    28.6,    33.4,    25.8,     9.0,    37.0
Paya Lebar,2024,8,10,     0.6,     0.6,     0.6,     0.6,    27.6,    30.9,    25.6,     6.9,    40.7
Paya Lebar,2024,8,11,     0.6,     0.2,     0.4,     0.4,    28.7,    31.7,    25.8,    10.3,    27.8
Paya Lebar,2024,8,12,     3.0,     3.0,     3.0,     3.0,    29.1,    33.2,    26.0,    10.1,    29.6
Paya Lebar,2024,8,13,     0.0,     0.0,     0.0,     0.0,    29.7,    33.1,    27.8,    14.0,    38.9
Paya Lebar,2024,8,14,    22.2,    12.0,    12.0,    13.6,    27.1,    30.2,    24.8,     6.3,    37.0
Paya Lebar,2024,8,15,     0.0,     0.0,     0.0,     0.0,    28.2,    32.2,    25.1,     7.9,    35.2
Paya Lebar,2024,8,16,     0.2,     0.2,     0.2,     0.2,    28.9,    31.5,    26.6,    10.6,    33.3
Paya Lebar,2024,8,17,     0.4,     0.4,     0.4,     0.4,    28.6,    32.1,    26.5,     9.0,    35.2
Paya Lebar,2024,8,18,     0.0,     0.0,     0.0,     0.0,    29.1,    33.1,    26.7,     8.9,    29.6
Paya Lebar,2024,8,19,     0.2,     0.2,     0.2,     0.2,    29.5,    32.6,    27.0,     8.3,    29.6
Paya Lebar,2024,8,20,     0.0,     0.0,     0.0,     0.0,    28.6,    32.9,    26.8,     8.3,    37.0
Paya Lebar,2024,8,21,     0.0,     0.0,     0.0,     0.0,    28.6,    31.5,    25.9,     7.8,    33.3
Paya Lebar,2024,8,22,     0.0,     0.0,     0.0,     0.0,    29.5,    34.1,    26.6,     7.8,    27.8
Paya Lebar,2024,8,23,     0.2,     0.2,     0.2,     0.2,    29.2,    33.9,    26.8,     8.3,    31.5
Paya Lebar,2024,8,24,    13.6,     6.4,     7.8,     8.2,    27.1,    30.0,    25.2,     9.3,    38.9
Paya Lebar,2024,8,25,    10.2,     9.8,    10.2,    10.2,    27.4,    30.7,    23.8,     7.3,    48.2
Paya Lebar,2024,8,26,     0.0,     0.0,     0.0,     0.0,    29.0,    32.2,    25.9,     8.4,    27.8
Paya Lebar,2024,8,27,     0.4,     0.4,     0.4,     0.4,    28.9,    32.1,    25.5,     7.7,    57.4
Paya Lebar,2024,8,28,     1.4,     0.6,     1.2,     1.4,    28.6,    33.8,    24.2,     8.0,    27.8
Paya Lebar,2024,8,29,     0.0,     0.0,     0.0,     0.0,    28.9,    32.0,    25.9,     9.0,    35.2
Paya Lebar,2024,8,30,     0.0,     0.0,     0.0,     0.0,    29.5,    33.5,    26.9,    10.3,    33.3
Paya Lebar,2024,8,31,     0.0,     0.0,     0.0,     0.0,    29.6,    33.6,    27.2,    10.2,    35.2
