Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 min Rainfall (mm),Highest 60 min Rainfall (mm),Highest 120 min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Newton,2024,5,1,    12.6,     9.4,     9.6,    10.0,    29.6,    35.7,    26.6,     8.1,    35.9
Newton,2024,5,2,     0.8,     0.6,     0.6,    10.2,    29.0,    32.5,    26.8,     5.5,    28.9
Newton,2024,5,3,     2.0,     2.0,     2.0,     2.0,    29.3,    32.5,    27.5,     7.1,    24.4
Newton,2024,5,4,    41.4,     9.6,    15.6,    19.6,    26.3,    29.1,    23.4,     6.2,    34.3
Newton,2024,5,5,     0.0,     0.0,     0.0,     0.0,    29.3,    32.8,    26.0,     6.1,    23.7
Newton,2024,5,6,     0.0,     0.0,     0.0,     0.0,    29.8,    34.3,    28.1,     9.6,    40.4
Newton,2024,5,7,     1.6,     0.8,     0.8,     1.4,    28.4,    32.6,    26.7,     4.9,    20.9
Newton,2024,5,8,    21.2,    14.6,    18.8,    20.0,    27.7,    31.0,    24.4,     6.1,    24.4
Newton,2024,5,9,     0.0,     0.0,     0.0,     0.0,    29.6,    34.0,    27.3,     9.0,    35.0
Newton,2024,5,10,     2.2,     2.0,     2.2,     2.2,    29.1,    32.3,    25.9,     8.8,    56.9
Newton,2024,5,11,     0.0,     0.0,     0.0,     0.0,    29.5,    33.7,    28.0,     8.8,    31.7
Newton,2024,5,12,     0.0,     0.0,     0.0,     0.0,    29.0,    33.5,    27.7,     6.4,    29.4
Newton,2024,5,13,    36.8,    31.2,    36.4,    36.6,    28.2,    32.7,    24.0,     4.8,    43.9
Newton,2024,5,14,    21.2,    19.2,    21.0,    21.2,    28.2,    35.4,    24.2,     5.2,    30.6
Newton,2024,5,15,     0.0,     0.0,     0.0,     0.0,    29.1,    33.1,    27.3,     5.8,    34.6
Newton,2024,5,16,    17.4,     7.0,     7.8,    10.0,    27.5,    30.8,    24.3,     5.5,    36.7
Newton,2024,5,17,     0.2,     0.2,     0.2,     0.2,    28.9,    32.8,    25.5,     6.2,    23.3
Newton,2024,5,18,     0.6,     0.4,     0.6,     0.6,    29.0,    33.5,    27.7,     7.4,    42.4
Newton,2024,5,19,     0.2,     0.2,     0.2,     0.2,    29.0,    32.0,    27.8,     9.2,    36.7
Newton,2024,5,20,     3.0,     1.8,     2.2,     2.8,    28.0,    30.8,    26.2,     7.8,    30.9
Newton,2024,5,21,     0.0,     0.0,     0.0,     0.0,    29.0,    31.8,    27.3,     8.5,    35.2
Newton,2024,5,22,     2.8,     1.6,     1.6,     2.4,    28.2,    30.8,    26.1,     5.9,    21.3
Newton,2024,5,23,    11.8,    10.0,    10.8,    11.0,    28.5,    33.7,    25.6,     4.9,    28.2
Newton,2024,5,24,     1.0,     0.4,     0.8,     1.0,    27.9,    31.0,    25.6,     4.0,    29.4
Newton,2024,5,25,     6.2,     2.8,     3.2,     3.2,    27.8,    31.8,    25.0,     5.4,    27.8
Newton,2024,5,26,     0.0,     0.0,     0.0,     0.0,    29.0,    33.7,    26.8,     6.1,    25.9
Newton,2024,5,27,     0.0,     0.0,     0.0,     0.0,    29.8,    33.6,    28.5,     8.2,    28.9
Newton,2024,5,28,     0.0,     0.0,     0.0,     0.0,    29.6,    32.4,    28.2,     6.4,    40.4
Newton,2024,5,29,     0.0,     0.0,     0.0,     0.0,    30.1,    34.5,    28.4,     9.3,    35.6
Newton,2024,5,30,    17.0,    15.6,    16.8,    17.0,    29.0,    31.6,    25.6,     9.1,    52.6
Newton,2024,5,31,     0.0,     0.0,     0.0,     0.0,    29.3,    32.3,    27.9,     7.5,    27.0
