Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 min Rainfall (mm),Highest 60 min Rainfall (mm),Highest 120 min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Ang Mo Kio,2024,6,1,     6.8,     1.8,     2.8,     3.8,    27.5,    29.8,    25.3,     4.1,    21.3
Ang Mo Kio,2024,6,2,     5.6,     3.6,     4.2,     5.4,    27.5,    32.0,    25.7,     3.3,    18.7
Ang Mo Kio,2024,6,3,     0.2,     0.2,     0.2,     0.2,    28.6,    34.3,    25.8,     3.6,    26.7
Ang Mo Kio,2024,6,4,     0.0,     0.0,     0.0,     0.0,    29.2,    33.9,    26.6,     4.4,    28.2
Ang Mo Kio,2024,6,5,     0.0,     0.0,     0.0,     0.0,    30.4,    33.9,    26.9,     5.5,    24.1
Ang Mo Kio,2024,6,6,     4.4,     2.4,     3.6,     4.4,    28.9,    34.4,    26.1,     6.4,    28.2
Ang Mo Kio,2024,6,7,    24.8,    24.6,    24.6,    24.8,    28.5,    32.8,    25.0,     3.5,    28.2
Ang Mo Kio,2024,6,8,     0.0,     0.0,     0.0,     0.0,    29.0,    31.8,    27.5,     4.1,    27.8
Ang Mo Kio,2024,6,9,     0.0,     0.0,     0.0,     0.0,    29.5,    32.5,    27.2,     4.4,    23.3
Ang Mo Kio,2024,6,10,    39.6,    27.4,    36.0,    39.2,    28.7,    31.7,    24.6,     3.8,    35.0
Ang Mo Kio,2024,6,11,     0.0,     0.0,     0.0,     0.0,    29.2,    34.7,    26.6,     4.3,    33.2
Ang Mo Kio,2024,6,12,    11.6,    10.8,    11.2,    11.6,    28.9,    32.4,    24.0,     3.6,    23.0
Ang Mo Kio,2024,6,13,     0.0,     0.0,     0.0,     0.0,    29.7,    34.6,    26.6,     3.8,    22.6
Ang Mo Kio,2024,6,14,-,-,-,-,-,-,-,-,-
Ang Mo Kio,2024,6,15,-,-,-,-,-,-,-,-,-
Ang Mo Kio,2024,6,16,-,-,-,-,-,-,-,-,-
Ang Mo Kio,2024,6,17,-,-,-,-,-,-,-,-,-
Ang Mo Kio,2024,6,18,     1.0,-,-,-,-,-,-,-,-
Ang Mo Kio,2024,6,19,     0.0,     0.0,     0.0,     0.0,    29.1,    30.9,    26.8,     5.4,    23.7
Ang Mo Kio,2024,6,20,     0.0,     0.0,     0.0,     0.0,    29.4,    33.4,    26.3,     5.5,    27.8
Ang Mo Kio,2024,6,21,    36.2,     9.8,    15.0,    17.4,    27.3,    30.3,    22.6,     6.8,    58.0
Ang Mo Kio,2024,6,22,    42.6,    13.4,    22.0,    35.8,    26.2,    28.3,    22.9,     6.1,    46.1
Ang Mo Kio,2024,6,23,     0.0,     0.0,     0.0,     0.0,    28.4,    32.2,    25.3,     4.8,    28.5
Ang Mo Kio,2024,6,24,     0.0,     0.0,     0.0,     0.0,    29.6,    33.2,    27.8,     5.4,    26.3
Ang Mo Kio,2024,6,25,     5.6,     3.6,     5.2,     5.4,    29.7,    33.5,    27.3,     6.5,    33.2
Ang Mo Kio,2024,6,26,     0.0,     0.0,     0.0,     0.0,    29.5,    33.8,    26.5,     7.4,    33.9
Ang Mo Kio,2024,6,27,     0.0,     0.0,     0.0,     0.0,    28.7,    31.7,    26.7,     5.6,    27.8
Ang Mo Kio,2024,6,28,     5.8,     5.8,     5.8,     5.8,    29.1,    34.0,    25.9,     4.4,    30.9
Ang Mo Kio,2024,6,29,     2.2,     1.0,     1.4,     2.2,    28.5,    32.5,    25.7,     4.6,    19.8
Ang Mo Kio,2024,6,30,    27.0,     9.0,    12.4,    19.4,    26.3,    28.8,    23.5,     5.3,    34.3
