Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 min Rainfall (mm),Highest 60 min Rainfall (mm),Highest 120 min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Newton,2024,7,1,    14.0,     8.6,    11.0,    14.0,    27.3,    32.9,    24.4,     4.1,    21.7
Newton,2024,7,2,     1.2,     0.6,     0.6,     1.2,    28.6,    31.3,    26.9,     6.0,    32.0
Newton,2024,7,3,     0.0,     0.0,     0.0,     0.0,    29.0,    31.8,    27.6,     8.1,    40.7
Newton,2024,7,4,     0.0,     0.0,     0.0,     0.0,    29.2,    33.2,    27.3,     9.3,    36.3
Newton,2024,7,5,     0.0,     0.0,     0.0,     0.0,    28.9,    33.8,    23.5,     5.0,    30.6
Newton,2024,7,6,     1.0,     0.8,     0.8,     1.0,    28.2,    31.2,    26.2,     5.6,    23.3
Newton,2024,7,7,     0.2,     0.2,     0.2,     1.0,    28.0,    31.4,    25.2,     6.3,    27.8
Newton,2024,7,8,     4.6,     1.8,     2.8,     3.4,    26.7,    28.9,    25.1,     5.3,    26.7
Newton,2024,7,9,     0.4,     0.2,     0.2,     0.2,    27.5,    29.5,    26.2,     7.8,    31.7
Newton,2024,7,10,     0.6,     0.6,     0.6,     0.6,    28.2,    31.0,    25.7,     6.2,    35.2
Newton,2024,7,11,     0.0,     0.0,     0.0,     0.0,    28.6,    31.2,    27.1,     9.8,    40.0
Newton,2024,7,12,     2.0,     0.8,     1.0,     1.2,    27.4,    31.6,    25.0,     8.0,    28.9
Newton,2024,7,13,     0.0,     0.0,     0.0,     0.0,    28.6,    31.6,    26.1,     9.3,    35.0
Newton,2024,7,14,     0.2,     0.2,     0.2,     0.2,    28.6,    31.8,    27.0,     9.6,    37.0
Newton,2024,7,15,     0.0,     0.0,     0.0,     0.0,    29.0,    31.2,    27.7,     9.8,    33.9
Newton,2024,7,16,     0.0,     0.0,     0.0,     0.0,    28.7,    31.1,    27.6,    10.1,    40.7
Newton,2024,7,17,     0.0,     0.0,     0.0,     0.0,    28.8,    31.3,    27.5,     9.5,    33.9
Newton,2024,7,18,     0.0,     0.0,     0.0,     0.0,    29.1,    31.8,    27.4,    10.4,    38.5
Newton,2024,7,19,     0.0,     0.0,     0.0,     0.0,    29.1,    32.0,    27.8,    11.4,    35.2
Newton,2024,7,20,     0.0,     0.0,     0.0,     0.0,    29.3,    32.8,    27.8,    10.2,    36.7
Newton,2024,7,21,     0.0,     0.0,     0.0,     0.0,    29.1,    32.1,    27.9,    10.4,    37.4
Newton,2024,7,22,     0.0,     0.0,     0.0,     0.0,    29.4,    33.1,    28.0,    10.5,    32.0
Newton,2024,7,23,     0.0,     0.0,     0.0,     0.0,    29.3,    32.6,    27.9,    10.5,    31.3
Newton,2024,7,24,     0.0,     0.0,     0.0,     0.0,    29.4,    32.0,    27.7,    10.1,    43.2
Newton,2024,7,25,     0.0,     0.0,     0.0,     0.0,    29.2,    32.7,    27.7,    11.6,    39.3
Newton,2024,7,26,     0.0,     0.0,     0.0,     0.0,    29.2,    31.8,    27.6,    12.2,    35.2
Newton,2024,7,27,     0.0,     0.0,     0.0,     0.0,    29.4,    33.3,    27.7,    11.8,    47.8
Newton,2024,7,28,     0.0,     0.0,     0.0,     0.0,    29.3,    32.6,    27.8,    13.5,    41.5
Newton,2024,7,29,     0.0,     0.0,     0.0,     0.0,    29.3,    32.8,    27.8,    13.0,    34.6
Newton,2024,7,30,     0.0,     0.0,     0.0,     0.0,    29.2,    33.1,    27.6,    12.2,    35.2
Newton,2024,7,31,    11.0,     9.0,     9.8,    10.0,    27.9,    32.8,    24.5,    11.6,    43.9
