Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 min Rainfall (mm),Highest 60 min Rainfall (mm),Highest 120 min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Tai Seng,2024,9,1,     0.0,     0.0,     0.0,     0.0,    30.3,    34.0,    27.7,     8.2,    30.9
Tai Seng,2024,9,2,     0.0,     0.0,     0.0,     0.0,    30.6,    34.1,    28.6,     8.6,    35.0
Tai Seng,2024,9,3,     0.8,     0.6,     0.8,     0.8,    30.0,    33.2,    26.8,     8.5,    39.3
Tai Seng,2024,9,4,    12.6,     4.6,     7.8,    11.4,    28.1,    30.9,    24.3,     8.9,    36.7
Tai Seng,2024,9,5,     0.0,     0.0,     0.0,     0.0,    29.5,    33.2,    27.0,     8.4,    31.7
Tai Seng,2024,9,6,     0.0,     0.0,     0.0,     0.0,    30.1,    33.6,    28.3,     8.1,    34.3
Tai Seng,2024,9,7,     0.2,     0.2,     0.2,     0.2,    30.3,    33.6,    28.5,     8.2,    37.4
Tai Seng,2024,9,8,     0.2,     0.2,     0.2,     0.2,    29.1,    32.4,    26.9,     7.8,    31.7
Tai Seng,2024,9,9,     0.8,     0.2,     0.4,     0.6,    28.5,    32.6,    27.2,     7.5,    33.2
Tai Seng,2024,9,10,    13.8,     8.0,     9.2,    11.4,    28.4,    32.1,    23.6,     8.9,    39.3
Tai Seng,2024,9,11,     0.8,     0.8,     0.8,     0.8,    29.4,    33.7,    27.0,     7.9,    39.3
Tai Seng,2024,9,12,     3.4,     3.2,     3.4,     3.4,    28.9,    31.7,    25.2,     9.2,    31.7
Tai Seng,2024,9,13,     0.0,     0.0,     0.0,     0.0,    29.9,    33.0,    28.1,     8.9,    36.7
Tai Seng,2024,9,14,    32.8,    17.4,    25.2,    29.4,    28.2,    31.7,    23.6,     8.5,    38.2
Tai Seng,2024,9,15,    11.8,     6.0,     7.4,    11.2,    28.3,    30.6,    25.2,     7.3,    32.8
Tai Seng,2024,9,16,     0.0,     0.0,     0.0,     0.0,    29.5,    33.2,    27.4,     8.7,    31.3
Tai Seng,2024,9,17,    21.4,    18.0,    21.2,    21.2,    29.4,    33.1,    23.9,    10.2,    53.3
Tai Seng,2024,9,18,     0.0,     0.0,     0.0,     0.2,    29.5,    33.2,    26.5,     9.5,    36.3
Tai Seng,2024,9,19,     0.0,     0.0,     0.0,     0.0,    29.8,    32.2,    27.9,     8.7,    33.5
Tai Seng,2024,9,20,    14.4,    14.4,    14.4,    14.4,    29.7,    32.6,    23.7,     8.3,    48.2
Tai Seng,2024,9,21,     7.4,    13.8,    17.6,    19.2,    28.1,    30.9,    23.7,     8.3,    33.9
Tai Seng,2024,9,22,     0.0,     0.0,     0.0,     0.0,    30.6,    34.4,    27.7,     7.7,    28.5
Tai Seng,2024,9,23,     0.0,     0.0,     0.0,     0.0,    30.0,    35.0,    26.7,     9.2,    29.4
Tai Seng,2024,9,24,     4.6,     4.4,     4.4,     4.6,    28.7,    32.4,    27.2,     7.7,    24.4
Tai Seng,2024,9,25,     1.6,     1.0,     1.0,     1.0,    27.8,    32.8,    26.3,     8.5,    29.8
Tai Seng,2024,9,26,     4.6,     2.0,     3.0,     3.8,    27.1,    29.2,    24.1,     9.7,    33.2
Tai Seng,2024,9,27,     0.0,     0.0,     0.0,     0.0,    29.5,    34.1,    26.4,     7.4,    23.0
Tai Seng,2024,9,28,     0.2,     0.2,     0.2,     0.2,    29.5,    34.2,    27.6,     8.6,    36.3
Tai Seng,2024,9,29,    17.0,     9.0,    12.0,    17.0,    29.2,    33.5,    26.6,     8.1,    30.6
Tai Seng,2024,9,30,    15.4,    12.2,    14.2,    15.0,    28.6,    33.3,    25.2,     8.2,    30.6
