Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 min Rainfall (mm),Highest 60 min Rainfall (mm),Highest 120 min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Paya Lebar,2024,7,1,    36.4,    19.0,    23.8,    24.0,    27.3,    33.1,    24.5,     4.1,    33.3
Paya Lebar,2024,7,2,     1.4,     0.4,     0.8,     1.2,    28.5,    32.1,    25.9,     6.4,    27.8
Paya Lebar,2024,7,3,     0.4,     0.4,     0.4,     0.4,    28.9,    32.8,    26.2,     8.6,    37.0
Paya Lebar,2024,7,4,     0.0,     0.0,     0.0,     0.0,    30.0,    33.3,    27.6,    13.0,    38.9
Paya Lebar,2024,7,5,     0.0,     0.0,     0.0,     0.0,    28.9,    33.9,    26.5,     5.0,    33.3
Paya Lebar,2024,7,6,    25.8,    22.6,    25.6,    25.6,    28.6,    32.3,    24.1,     6.2,    24.1
Paya Lebar,2024,7,7,    11.0,     9.6,    10.0,    18.4,    27.3,    33.4,    25.1,     4.6,    24.1
Paya Lebar,2024,7,8,     4.2,     1.4,     2.4,     3.2,    26.7,    31.4,    25.3,     4.8,    27.8
Paya Lebar,2024,7,9,     7.4,     6.8,     7.4,     7.4,    27.5,    30.5,    25.2,     7.9,    33.3
Paya Lebar,2024,7,10,     0.0,     0.0,     0.0,     0.0,    28.6,    31.9,    25.7,     7.8,    33.3
Paya Lebar,2024,7,11,     0.0,     0.0,     0.0,     0.0,    29.5,    31.9,    27.5,    14.7,    37.0
Paya Lebar,2024,7,12,    62.0,    47.6,    58.6,    60.4,    27.5,    32.1,    21.4,     7.7,    50.0
Paya Lebar,2024,7,13,     0.0,     0.0,     0.0,     0.0,    28.6,    32.7,    24.5,     9.9,    29.6
Paya Lebar,2024,7,14,     0.4,     0.4,     0.4,     0.4,    29.1,    32.1,    26.7,    11.0,    37.0
Paya Lebar,2024,7,15,     0.0,     0.0,     0.0,     0.0,    29.6,    32.5,    26.9,    13.2,    37.0
Paya Lebar,2024,7,16,     0.0,     0.0,     0.0,     0.0,    29.5,    32.7,    28.0,    14.0,    37.0
Paya Lebar,2024,7,17,     0.0,     0.0,     0.0,     0.0,    29.6,    32.4,    27.8,    13.2,    37.0
Paya Lebar,2024,7,18,     0.0,     0.0,     0.0,     0.0,    29.9,    33.0,    27.9,    13.9,    38.9
Paya Lebar,2024,7,19,     0.0,     0.0,     0.0,     0.0,    30.1,    33.4,    28.3,    13.5,    35.2
Paya Lebar,2024,7,20,     0.0,     0.0,     0.0,     0.0,    30.1,    33.1,    28.2,    14.0,    33.3
Paya Lebar,2024,7,21,     0.0,     0.0,     0.0,     0.0,    30.2,    33.4,    28.5,    14.0,    35.2
Paya Lebar,2024,7,22,     0.0,     0.0,     0.0,     0.0,    30.2,    33.4,    28.5,    13.7,    33.3
Paya Lebar,2024,7,23,     0.0,     0.0,     0.0,     0.0,    30.2,    33.6,    28.0,    12.0,    31.5
Paya Lebar,2024,7,24,     0.0,     0.0,     0.0,     0.0,    30.0,    33.0,    28.0,    12.7,    37.0
Paya Lebar,2024,7,25,     0.0,     0.0,     0.0,     0.0,    29.9,    33.1,    27.8,    13.6,    37.0
Paya Lebar,2024,7,26,     0.0,     0.0,     0.0,     0.0,    30.1,    33.3,    28.2,    15.4,    37.0
Paya Lebar,2024,7,27,     0.0,     0.0,     0.0,     0.0,    30.1,    33.9,    28.2,    14.4,    33.3
Paya Lebar,2024,7,28,     0.0,     0.0,     0.0,     0.0,    30.3,    34.2,    28.2,    15.4,    37.0
Paya Lebar,2024,7,29,     0.0,     0.0,     0.0,     0.0,    30.1,    33.4,    28.2,    13.3,    33.3
Paya Lebar,2024,7,30,     0.0,     0.0,     0.0,     0.0,    29.8,    33.7,    27.5,    10.8,    31.5
Paya Lebar,2024,7,31,     0.8,     0.8,     0.8,     0.8,    29.1,    34.0,    26.5,     9.8,    33.3
