Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 min Rainfall (mm),Highest 60 min Rainfall (mm),Highest 120 min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Tai Seng,2024,3,1,     0.0,     0.0,     0.0,     0.0,    29.0,    31.9,    27.2,    14.5,    38.2
Tai Seng,2024,3,2,     1.2,     1.2,     1.2,     1.2,    28.8,    32.4,    26.7,    13.6,    46.1
Tai Seng,2024,3,3,    14.2,     9.2,    10.0,    10.0,    27.4,    30.2,    24.8,    13.2,    36.7
Tai Seng,2024,3,4,    15.6,     6.0,     6.0,     9.6,    28.4,    31.7,    25.3,    11.0,    34.6
Tai Seng,2024,3,5,    65.0,    28.0,    34.6,    47.2,    26.6,    32.0,    24.6,     9.5,    31.7
Tai Seng,2024,3,6,     0.2,     0.2,     0.2,     0.2,    28.0,    33.1,    25.7,     6.3,    24.8
Tai Seng,2024,3,7,    28.8,     9.4,    16.6,    26.8,    28.2,    33.3,    25.4,     7.9,    40.4
Tai Seng,2024,3,8,     5.8,     4.0,     5.0,     5.4,    27.6,    31.1,    24.8,     7.5,    28.9
Tai Seng,2024,3,9,     0.0,     0.0,     0.0,     0.0,    28.8,    32.3,    26.3,     9.4,    28.9
Tai Seng,2024,3,10,     0.0,     0.0,     0.0,     0.0,    28.4,    31.1,    26.8,    12.5,    34.6
Tai Seng,2024,3,11,     0.0,     0.0,     0.0,     0.0,    29.2,    32.9,    26.9,    13.7,    35.0
Tai Seng,2024,3,12,     0.0,     0.0,     0.0,     0.0,    29.5,    33.4,    27.7,    14.1,    35.2
Tai Seng,2024,3,13,     0.0,     0.0,     0.0,     0.0,    29.3,    33.8,    26.8,    15.3,    37.0
Tai Seng,2024,3,14,     0.0,     0.0,     0.0,     0.0,    29.1,    33.5,    26.8,    14.1,    35.9
Tai Seng,2024,3,15,     0.0,     0.0,     0.0,     0.0,    28.7,    31.7,    26.9,    12.0,    32.8
Tai Seng,2024,3,16,     0.0,     0.0,     0.0,     0.0,    28.9,    33.0,    26.6,    12.9,    36.7
Tai Seng,2024,3,17,     0.0,     0.0,     0.0,     0.0,    29.4,    33.6,    27.0,    15.5,    43.9
Tai Seng,2024,3,18,     0.0,     0.0,     0.0,     0.0,    29.6,    34.2,    27.1,    14.6,    39.6
Tai Seng,2024,3,19,     6.6,     4.2,     4.8,     5.6,    28.9,    33.0,    27.1,    13.5,    36.7
Tai Seng,2024,3,20,     5.8,     5.4,     5.6,     5.6,    28.8,    31.4,    27.0,    15.5,    39.6
Tai Seng,2024,3,21,     1.8,     1.4,     1.6,     1.8,    28.7,    31.4,    27.2,    13.2,    32.4
Tai Seng,2024,3,22,     0.0,     0.0,     0.0,     0.0,    29.1,    32.5,    26.7,    12.2,    33.2
Tai Seng,2024,3,23,     0.0,     0.0,     0.0,     0.0,    29.6,    34.7,    26.6,    11.0,    29.8
Tai Seng,2024,3,24,     0.0,     0.0,     0.0,     0.0,    29.6,    34.8,    27.0,    10.3,    32.0
Tai Seng,2024,3,25,     0.0,     0.0,     0.0,     0.0,    29.7,    33.9,    27.0,    12.7,    34.3
Tai Seng,2024,3,26,     0.0,     0.0,     0.0,     0.0,    29.8,    33.9,    27.5,    13.6,    41.1
Tai Seng,2024,3,27,     0.0,     0.0,     0.0,     0.0,    29.9,    34.0,    27.5,    12.7,    35.9
Tai Seng,2024,3,28,     0.0,     0.0,     0.0,     0.0,    30.1,    33.3,    27.7,     8.4,    28.5
Tai Seng,2024,3,29,     2.8,     2.8,     2.8,     2.8,    30.6,    35.5,    25.5,     7.1,    28.2
Tai Seng,2024,3,30,     0.0,     0.0,     0.0,     0.0,    30.4,    35.7,    28.5,     7.4,    28.2
Tai Seng,2024,3,31,    10.6,     7.0,     7.0,     7.0,    29.8,    34.1,    27.2,     6.3,    33.5
