Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 min Rainfall (mm),Highest 60 min Rainfall (mm),Highest 120 min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Admiralty,2024,3,1,     0.0,     0.0,     0.0,     0.0,    28.4,    32.1,    26.7,    13.2,    45.7
Admiralty,2024,3,2,     3.8,     1.4,     1.6,     2.8,    27.8,    31.9,    26.3,    11.5,    42.0
Admiralty,2024,3,3,    34.2,     9.8,    10.2,    14.6,    26.3,    28.7,    24.1,    11.6,    45.4
Admiralty,2024,3,4,     9.0,     4.8,     4.8,     4.8,    27.2,    31.0,    25.6,     9.8,    45.7
Admiralty,2024,3,5,    23.0,     8.8,    11.4,    11.8,    26.3,    32.3,    24.7,     6.3,    23.7
Admiralty,2024,3,6,    64.4,    49.8,    57.2,    64.0,    26.8,    33.7,    23.5,     5.5,    33.2
Admiralty,2024,3,7,     1.0,     0.4,     0.6,     0.6,    27.8,    33.8,    25.3,     5.8,    30.9
Admiralty,2024,3,8,     1.4,     1.0,     1.2,     1.4,    27.1,    30.5,    25.9,     7.3,    23.7
Admiralty,2024,3,9,     0.0,     0.0,     0.0,     0.0,    28.4,    32.8,    25.8,    10.3,    29.8
Admiralty,2024,3,10,     0.0,     0.0,     0.0,     0.0,    27.7,    30.8,    25.6,    11.4,    35.2
Admiralty,2024,3,11,     0.0,     0.0,     0.0,     0.0,    28.2,    32.4,    25.7,    12.7,    36.3
Admiralty,2024,3,12,     0.0,     0.0,     0.0,     0.0,    28.8,    33.8,    26.5,    13.7,    38.2
Admiralty,2024,3,13,     0.0,     0.0,     0.0,     0.0,    28.6,    34.0,    25.7,    14.1,    38.5
Admiralty,2024,3,14,     0.0,     0.0,     0.0,     0.0,    28.5,    34.1,    25.8,    13.1,    33.2
Admiralty,2024,3,15,     0.0,     0.0,     0.0,     0.0,    28.1,    32.4,    25.6,    10.5,    33.9
Admiralty,2024,3,16,     0.0,     0.0,     0.0,     0.0,    28.6,    33.6,    25.6,    11.7,    37.4
Admiralty,2024,3,17,     0.0,     0.0,     0.0,     0.0,    28.9,    33.9,    26.0,    13.1,    42.4
Admiralty,2024,3,18,     0.0,     0.0,     0.0,     0.0,    29.1,    34.0,    25.9,    13.0,    33.9
Admiralty,2024,3,19,    15.2,     9.6,    10.4,    15.0,    28.1,    32.6,    26.4,    13.0,    32.0
Admiralty,2024,3,20,     0.0,     0.0,     0.0,     0.0,    28.3,    31.7,    26.3,    15.5,    41.9
Admiralty,2024,3,21,     0.2,     0.2,     0.2,     0.2,    28.3,    31.5,    26.6,    13.4,    35.2
Admiralty,2024,3,22,     0.0,     0.0,     0.0,     0.0,    28.6,    33.5,    25.9,    13.1,    35.9
Admiralty,2024,3,23,     0.0,     0.0,     0.0,     0.0,    29.1,    33.7,    26.3,    12.0,    27.8
Admiralty,2024,3,24,     0.0,     0.0,     0.0,     0.0,    29.2,    35.1,    26.4,    11.9,    33.9
Admiralty,2024,3,25,     0.0,     0.0,     0.0,     0.0,    29.3,    33.9,    26.5,    12.3,    33.9
Admiralty,2024,3,26,     0.0,     0.0,     0.0,     0.0,    29.4,    34.1,    26.8,    14.0,    38.2
Admiralty,2024,3,27,     0.0,     0.0,     0.0,     0.0,    29.5,    33.8,    26.6,    12.4,    35.2
Admiralty,2024,3,28,     0.0,     0.0,     0.0,     0.0,    29.7,    33.4,    27.4,    11.7,    36.3
Admiralty,2024,3,29,     0.6,     0.6,     0.6,     0.6,    30.1,    33.9,    27.9,    12.7,    39.6
Admiralty,2024,3,30,     0.0,     0.0,     0.0,     0.0,    29.7,    34.6,    27.7,    10.7,    40.7
Admiralty,2024,3,31,    33.8,    23.0,    23.4,    23.6,    28.8,    34.0,    24.7,     5.4,    43.9
