Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 min Rainfall (mm),Highest 60 min Rainfall (mm),Highest 120 min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Tai Seng,2024,7,1,    43.6,    21.0,    26.8,    27.0,    27.7,    32.8,    24.5,     7.8,    28.9
Tai Seng,2024,7,2,     1.2,     0.4,     0.6,     1.0,    29.2,    32.1,    27.2,     7.3,    30.9
Tai Seng,2024,7,3,     1.2,     1.2,     1.2,     1.2,    29.4,    33.0,    27.0,     7.7,    30.6
Tai Seng,2024,7,4,     0.0,     0.0,     0.0,     0.0,    30.2,    33.6,    28.1,     8.5,    34.6
Tai Seng,2024,7,5,     0.2,     0.2,     0.2,     0.2,    29.7,    33.1,    25.9,     8.4,    36.3
Tai Seng,2024,7,6,    16.6,    15.0,    16.4,    16.6,    29.0,    32.2,    25.3,     8.5,    25.6
Tai Seng,2024,7,7,    23.0,    10.4,    11.6,    14.8,    28.1,    32.1,    24.7,     7.4,    29.4
Tai Seng,2024,7,8,     5.2,     1.2,     2.2,     3.6,    27.6,    30.0,    25.9,     7.8,    26.3
Tai Seng,2024,7,9,     3.4,     2.0,     3.0,     3.2,    28.3,    30.8,    26.4,     7.2,    32.0
Tai Seng,2024,7,10,     0.2,     0.2,     0.2,     0.2,    29.1,    31.8,    27.0,     8.3,    41.1
Tai Seng,2024,7,11,     0.0,     0.0,     0.0,     0.0,    29.6,    31.9,    28.1,     9.1,    35.0
Tai Seng,2024,7,12,    46.0,    33.4,    43.6,    44.4,    28.0,    31.9,    23.1,     8.7,    28.2
Tai Seng,2024,7,13,     0.0,     0.0,     0.0,     0.0,    29.3,    32.5,    26.3,     7.6,    32.0
Tai Seng,2024,7,14,     1.0,     1.0,     1.0,     1.0,    29.4,    32.0,    26.7,     7.6,    32.8
Tai Seng,2024,7,15,     0.0,     0.0,     0.0,     0.0,    30.0,    32.5,    28.4,     8.8,    38.2
Tai Seng,2024,7,16,     0.0,     0.0,     0.0,     0.0,    29.6,    32.3,    28.3,     9.1,    42.0
Tai Seng,2024,7,17,     0.0,     0.0,     0.0,     0.0,    29.7,    31.8,    28.2,     8.7,    35.2
Tai Seng,2024,7,18,     0.0,     0.0,     0.0,     0.0,    30.1,    32.9,    28.3,     9.1,    41.1
Tai Seng,2024,7,19,     0.0,     0.0,     0.0,     0.0,    30.2,    33.1,    28.7,     8.5,    33.9
Tai Seng,2024,7,20,     0.0,     0.0,     0.0,     0.0,    30.3,    33.5,    28.7,     9.0,    35.2
Tai Seng,2024,7,21,     0.0,     0.0,     0.0,     0.0,    30.2,    33.1,    28.9,     8.9,    38.2
Tai Seng,2024,7,22,     0.0,     0.0,     0.0,     0.0,    30.4,    33.3,    28.9,     8.8,    37.0
Tai Seng,2024,7,23,     0.0,     0.0,     0.0,     0.0,    30.4,    33.4,    28.8,     8.1,    31.7
Tai Seng,2024,7,24,     0.0,     0.0,     0.0,     0.0,    30.1,    32.8,    28.6,     8.7,    35.2
Tai Seng,2024,7,25,     0.0,     0.0,     0.0,     0.0,    30.1,    33.0,    28.3,     9.0,    40.7
Tai Seng,2024,7,26,     0.0,     0.0,     0.0,     0.0,    30.3,    33.1,    28.6,     9.2,    37.0
Tai Seng,2024,7,27,     0.0,     0.0,     0.0,     0.0,    30.4,    34.1,    28.6,     9.0,    33.9
Tai Seng,2024,7,28,     0.0,     0.0,     0.0,     0.0,    30.5,    33.8,    28.7,     9.2,    39.6
Tai Seng,2024,7,29,     0.0,     0.0,     0.0,     0.0,    30.4,    33.9,    28.7,     8.4,    31.7
Tai Seng,2024,7,30,     0.0,     0.0,     0.0,     0.0,    30.3,    34.1,    28.4,     8.0,    30.2
Tai Seng,2024,7,31,     2.4,     2.2,     2.4,     2.4,    29.2,    33.6,    26.4,     8.2,    38.2
