Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 min Rainfall (mm),Highest 60 min Rainfall (mm),Highest 120 min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Tai Seng,2024,10,1,     1.4,     0.8,     1.0,     1.4,    28.6,    31.3,    26.3,-,-
Tai Seng,2024,10,2,     0.0,     0.0,     0.0,     0.0,    29.5,    33.1,    27.7,-,-
Tai Seng,2024,10,3,     4.2,     3.4,     4.0,     4.2,    29.2,    31.8,    25.6,-,-
Tai Seng,2024,10,4,     2.0,     1.0,     1.0,     1.2,    28.2,    32.1,    26.2,-,-
Tai Seng,2024,10,5,     0.0,     0.0,     0.0,     0.2,    28.5,    32.2,    26.3,-,-
Tai Seng,2024,10,6,    35.0,    15.0,    18.2,    19.4,    28.0,    32.4,    23.5,-,-
Tai Seng,2024,10,7,     0.0,     0.0,     0.0,     0.0,    29.0,    33.1,    27.0,-,-
Tai Seng,2024,10,8,     0.2,     0.2,     0.2,     0.2,    28.8,    31.2,    26.2,-,-
Tai Seng,2024,10,9,     0.0,     0.0,     0.0,     0.0,    28.9,    32.0,    27.7,-,-
Tai Seng,2024,10,10,     0.0,     0.0,     0.0,     0.0,    29.1,    32.5,    27.5,-,-
Tai Seng,2024,10,11,     3.6,     3.2,     3.2,     3.6,    28.9,    33.4,    26.9,-,-
Tai Seng,2024,10,12,    19.2,     6.2,     8.0,    14.0,    27.5,    29.8,    26.2,-,-
Tai Seng,2024,10,13,     0.4,     0.4,     0.4,     0.4,    28.9,    33.1,    26.1,-,-
Tai Seng,2024,10,14,    59.0,    30.4,    38.8,    48.2,    26.4,    29.1,    23.9,-,-
Tai Seng,2024,10,15,     0.0,     0.0,     0.0,     0.0,    28.6,    33.0,    26.4,-,-
Tai Seng,2024,10,16,     1.2,     0.6,     0.8,     0.8,    28.7,    31.9,    26.0,-,-
Tai Seng,2024,10,17,     2.8,     2.2,     2.6,     2.6,    28.0,    29.8,    25.1,-,-
Tai Seng,2024,10,18,     0.0,     0.0,     0.0,     0.0,    28.2,    32.0,    26.3,-,-
Tai Seng,2024,10,19,    13.4,    13.4,    13.4,    13.4,    28.6,    33.3,    24.3,-,-
Tai Seng,2024,10,20,    27.4,    14.6,    17.2,    24.8,    27.7,    32.1,    21.9,-,-
Tai Seng,2024,10,21,     0.0,     0.0,     0.0,     0.0,    30.4,    35.2,    27.4,-,-
Tai Seng,2024,10,22,     2.8,     2.8,     2.8,     2.8,    30.2,    34.5,    27.7,-,-
Tai Seng,2024,10,23,     0.2,     0.2,     0.2,     0.2,    30.3,    35.5,    27.5,-,-
Tai Seng,2024,10,24,     0.2,     0.2,     0.2,     0.2,    29.3,    33.4,    27.1,-,-
Tai Seng,2024,10,25,     0.0,     0.0,     0.0,     0.0,    29.7,    33.2,    27.6,-,-
Tai Seng,2024,10,26,     0.0,     0.0,     0.0,     0.0,    30.4,    33.9,    27.9,-,-
Tai Seng,2024,10,27,     0.0,     0.0,     0.0,     0.0,    31.0,    34.8,    28.1,-,-
Tai Seng,2024,10,28,     0.0,     0.0,     0.0,     0.0,    30.7,    34.6,    29.3,-,-
Tai Seng,2024,10,29,     0.0,     0.0,     0.0,     0.0,    30.9,    34.2,    28.7,-,-
Tai Seng,2024,10,30,     0.0,     0.0,     0.0,     0.0,    30.7,    34.3,    28.2,-,-
Tai Seng,2024,10,31,     1.4,     1.2,     1.2,     1.2,    30.1,    32.8,    26.5,-,-
