Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 min Rainfall (mm),Highest 60 min Rainfall (mm),Highest 120 min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Tai Seng,2025,1,1,     2.2,     1.4,     1.6,     1.8,    27.6,    31.2,    25.8,-,-
Tai Seng,2025,1,2,     0.0,     0.0,     0.0,     0.0,    28.3,    31.6,    26.2,-,-
Tai Seng,2025,1,3,     9.8,     7.6,     7.8,     7.8,    28.4,    32.6,    26.3,-,-
Tai Seng,2025,1,4,     0.4,     0.2,     0.4,     0.4,    28.3,    31.2,    26.6,-,-
Tai Seng,2025,1,5,     0.0,     0.0,     0.0,     0.0,    28.3,    32.2,    26.5,-,-
Tai Seng,2025,1,6,     0.0,     0.0,     0.0,     0.0,    28.3,    31.4,    26.6,-,-
Tai Seng,2025,1,7,     2.4,     2.4,     2.4,     2.4,    28.6,    33.1,    26.4,-,-
Tai Seng,2025,1,8,     0.0,     0.0,     0.0,     0.0,    28.7,    32.4,    26.7,-,-
Tai Seng,2025,1,9,     0.0,     0.0,     0.0,     0.0,    28.5,    32.2,    26.4,-,-
Tai Seng,2025,1,10,   112.0,    11.2,    20.2,    33.0,    24.8,    27.5,    22.7,-,-
Tai Seng,2025,1,11,    82.8,    11.8,    13.8,    23.4,    24.0,    25.6,    22.7,-,-
Tai Seng,2025,1,12,    50.8,    13.6,    15.8,    19.2,    25.5,    27.0,    24.3,-,-
Tai Seng,2025,1,13,    58.8,    16.0,    22.6,    40.8,    24.8,    26.3,    23.3,-,-
Tai Seng,2025,1,14,     8.4,     4.8,     5.0,     5.6,    25.8,    28.3,    24.6,-,-
Tai Seng,2025,1,15,     3.0,     2.2,     2.6,     3.0,    26.1,    28.8,    24.9,-,-
Tai Seng,2025,1,16,     0.2,     0.2,     0.2,     0.2,    27.2,    30.2,    25.3,-,-
Tai Seng,2025,1,17,     5.6,     2.4,     4.0,     4.4,    26.7,    29.8,    25.3,-,-
Tai Seng,2025,1,18,     1.8,     1.2,     1.6,     1.8,    26.7,    29.1,    25.3,-,-
Tai Seng,2025,1,19,    13.8,     3.6,     6.2,     6.4,    26.0,    27.8,    24.7,-,-
Tai Seng,2025,1,20,     0.0,     0.0,     0.0,     0.0,    27.0,    29.6,    25.4,-,-
Tai Seng,2025,1,21,     0.8,     0.2,     0.4,     0.6,    26.1,    27.1,    25.4,-,-
Tai Seng,2025,1,22,     0.4,     0.2,     0.2,     0.2,    26.4,    28.2,    25.3,-,-
Tai Seng,2025,1,23,     1.4,     0.6,     0.6,     0.8,    26.3,    27.8,    24.8,-,-
Tai Seng,2025,1,24,     3.6,     1.4,     2.2,     2.6,    26.1,    27.1,    25.2,-,-
Tai Seng,2025,1,25,     0.0,     0.0,     0.0,     0.0,    27.5,    30.8,    25.3,-,-
Tai Seng,2025,1,26,     0.0,     0.0,     0.0,     0.0,    27.7,    30.7,    25.9,-,-
Tai Seng,2025,1,27,     6.0,     1.0,     1.6,     2.2,    25.7,    29.4,    24.0,-,-
Tai Seng,2025,1,28,     0.2,     0.2,     0.2,     0.2,    26.6,    29.2,    25.2,-,-
Tai Seng,2025,1,29,     0.0,     0.0,     0.0,     0.0,    26.5,    28.7,    25.5,-,-
Tai Seng,2025,1,30,     0.0,     0.0,     0.0,     0.0,    27.1,    30.5,    25.1,-,-
Tai Seng,2025,1,31,     0.2,     0.2,     0.2,     0.2,    27.0,    31.1,    24.7,-,-
