Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 min Rainfall (mm),Highest 60 min Rainfall (mm),Highest 120 min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Clementi,2024,6,1,     5.0,     1.2,     1.6,     2.4,    27.0,    29.3,    25.3,     4.5,    28.5
Clementi,2024,6,2,     3.4,     1.2,     1.6,     2.6,    27.2,    31.3,    25.4,     3.2,    18.0
Clementi,2024,6,3,    19.8,    19.4,    19.8,    19.8,    27.9,    32.9,    23.1,     3.5,    35.6
Clementi,2024,6,4,     0.2,     0.2,     0.2,     0.2,    28.7,    32.5,    26.3,     3.8,    20.9
Clementi,2024,6,5,     0.0,     0.0,     0.0,     0.0,    29.7,    32.9,    26.7,     6.3,    23.3
Clementi,2024,6,6,     5.0,     3.6,     4.8,     5.0,    28.5,    33.8,    25.7,     4.2,    35.0
Clementi,2024,6,7,     8.4,     8.0,     8.2,     8.4,    28.2,    32.8,    26.0,     3.1,    26.3
Clementi,2024,6,8,     0.0,     0.0,     0.0,     0.0,    29.0,    32.6,    27.3,     3.1,    22.4
Clementi,2024,6,9,    13.0,    12.8,    12.8,    12.8,    28.9,    31.8,    25.7,     4.2,    26.3
Clementi,2024,6,10,     1.6,     1.6,     1.6,     1.6,    28.8,    31.1,    26.6,     3.8,    20.6
Clementi,2024,6,11,     0.0,     0.0,     0.0,     0.0,    28.9,    34.3,    26.3,     4.5,    36.7
Clementi,2024,6,12,    21.8,    11.8,    20.6,    21.8,    28.4,    31.3,    23.3,     3.9,    21.3
Clementi,2024,6,13,     0.0,     0.0,     0.0,     0.0,    29.2,    33.8,    26.3,     3.4,    16.1
Clementi,2024,6,14,     2.6,     1.4,     2.0,     2.6,    28.3,    34.0,    26.3,     3.1,    22.6
Clementi,2024,6,15,    36.6,    26.8,    31.6,    36.6,    28.6,    32.5,    24.7,     2.9,    30.9
Clementi,2024,6,16,    20.0,    17.8,    18.8,    19.6,    27.9,    31.7,    23.5,     4.8,    23.3
Clementi,2024,6,17,    20.6,    16.0,    19.8,    20.6,    28.3,    33.4,    24.2,     4.8,    38.5
Clementi,2024,6,18,     0.0,     0.0,     0.0,     0.0,    28.6,    32.1,    26.4,     4.7,    28.5
Clementi,2024,6,19,     1.8,     1.8,     1.8,     1.8,    28.5,    30.0,    26.5,     5.3,    20.9
Clementi,2024,6,20,     9.4,     8.6,     8.8,     8.8,    28.9,    32.8,    25.1,     4.9,    25.6
Clementi,2024,6,21,    21.8,     6.4,     7.4,    11.0,    27.1,    29.8,    22.9,     6.3,    34.3
Clementi,2024,6,22,    65.4,    25.8,    38.8,    58.2,    26.1,    28.5,    23.1,     6.6,    36.7
Clementi,2024,6,23,     0.0,     0.0,     0.0,     0.0,    28.4,    31.1,    26.0,     6.4,    25.9
Clementi,2024,6,24,     0.0,     0.0,     0.0,     0.0,    29.3,    32.8,    27.5,     5.9,    24.4
Clementi,2024,6,25,     1.4,     1.4,     1.4,     1.4,    29.1,    32.4,    27.2,     5.0,    24.1
Clementi,2024,6,26,    21.6,     8.6,    14.4,    21.6,    29.1,    34.4,    24.4,     4.2,    28.5
Clementi,2024,6,27,     0.0,     0.0,     0.0,     0.0,    28.4,    31.6,    26.2,     3.5,    23.0
Clementi,2024,6,28,     2.6,     2.6,     2.6,     2.6,    28.7,    33.0,    25.4,     2.9,    34.6
Clementi,2024,6,29,     8.6,     6.2,     7.4,     7.6,    28.1,    31.1,    25.3,     3.6,    19.1
Clementi,2024,6,30,    29.0,     9.2,    14.0,    23.0,    26.2,    28.2,    23.4,     3.2,    25.9
