Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 min Rainfall (mm),Highest 60 min Rainfall (mm),Highest 120 min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Pasir Panjang,2024,8,1,     0.2,     0.2,     0.2,     0.2,    29.0,    32.0,    26.5,     8.4,    27.0
Pasir Panjang,2024,8,2,     0.0,     0.0,     0.0,     0.0,    29.5,    32.4,    28.3,     9.4,    26.7
Pasir Panjang,2024,8,3,     0.0,     0.0,     0.0,     0.0,    29.9,    32.7,    28.5,    10.8,    28.5
Pasir Panjang,2024,8,4,     7.4,     3.2,     3.6,     4.6,    27.4,    30.0,    25.0,    10.1,    37.4
Pasir Panjang,2024,8,5,     3.8,     3.8,     3.8,     3.8,    28.4,    31.9,    24.4,     8.9,    45.4
Pasir Panjang,2024,8,6,     0.0,     0.0,     0.0,     0.0,    29.8,    32.8,    28.0,    10.8,    26.3
Pasir Panjang,2024,8,7,     1.2,     1.0,     1.2,     1.2,    29.5,    31.9,    26.1,     9.7,    38.2
Pasir Panjang,2024,8,8,     1.2,     0.8,     1.0,     1.2,    29.8,    32.1,    27.7,    10.8,    31.7
Pasir Panjang,2024,8,9,     6.6,     4.0,     4.2,     4.4,    28.8,    32.0,    26.2,    11.0,    37.0
Pasir Panjang,2024,8,10,     4.2,     1.4,     2.6,     3.8,    27.8,    30.1,    25.9,     7.5,    32.0
Pasir Panjang,2024,8,11,     1.4,     0.8,     1.0,     1.0,    28.9,    30.6,    25.6,     8.3,    33.9
Pasir Panjang,2024,8,12,     6.8,     6.6,     6.6,     6.6,    29.0,    31.6,    25.4,     9.6,    38.2
Pasir Panjang,2024,8,13,     5.4,     5.4,     5.4,     5.4,    29.6,    31.9,    26.8,    12.0,    36.7
Pasir Panjang,2024,8,14,    20.0,     9.2,    10.2,    10.2,    27.8,    29.9,    24.7,     8.1,    44.6
Pasir Panjang,2024,8,15,     0.0,     0.0,     0.0,     0.0,    29.1,    32.3,    27.2,     9.4,    32.0
Pasir Panjang,2024,8,16,     0.2,     0.2,     0.2,     0.2,    29.1,    31.2,    27.0,    10.4,    30.9
Pasir Panjang,2024,8,17,     0.0,     0.0,     0.0,     0.0,    29.0,    31.7,    27.7,     9.8,    28.9
Pasir Panjang,2024,8,18,     0.0,     0.0,     0.0,     0.0,    29.3,    31.8,    27.8,     9.7,    37.0
Pasir Panjang,2024,8,19,     0.0,     0.0,     0.0,     0.0,    29.8,    32.9,    28.3,    10.1,    27.8
Pasir Panjang,2024,8,20,    39.8,    34.2,    39.2,    39.8,    28.0,    31.1,    24.1,     8.6,    35.2
Pasir Panjang,2024,8,21,     0.0,     0.0,     0.0,     0.0,    28.2,    30.8,    26.1,     8.7,    28.9
Pasir Panjang,2024,8,22,     0.0,     0.0,     0.0,     0.0,    29.6,    32.4,    28.3,     8.3,    27.0
Pasir Panjang,2024,8,23,     1.6,     1.6,     1.6,     1.6,    29.1,    31.9,    25.5,     9.4,    27.0
Pasir Panjang,2024,8,24,     1.2,     0.8,     0.8,     0.8,    27.1,    28.9,    25.0,    10.2,    43.5
Pasir Panjang,2024,8,25,     1.2,     1.0,     1.2,     1.2,    28.0,    29.7,    25.3,     7.3,    37.4
Pasir Panjang,2024,8,26,     0.0,     0.0,     0.0,     0.0,    29.4,    31.3,    27.6,     8.8,    24.8
Pasir Panjang,2024,8,27,    23.4,    13.0,    13.2,    15.0,    28.6,    29.9,    24.1,    10.4,    37.8
Pasir Panjang,2024,8,28,    12.6,    11.8,    12.4,    12.6,    28.1,    30.6,    23.7,    12.4,    52.6
Pasir Panjang,2024,8,29,     0.0,     0.0,     0.0,     0.0,    29.1,    31.0,    27.1,     8.4,    36.3
Pasir Panjang,2024,8,30,     0.0,     0.0,     0.0,     0.0,    29.7,    32.6,    28.4,    10.2,    28.5
Pasir Panjang,2024,8,31,     0.0,     0.0,     0.0,     0.0,    29.7,    33.2,    28.4,    11.0,    25.2
