Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 min Rainfall (mm),Highest 60 min Rainfall (mm),Highest 120 min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Newton,2024,1,1,     7.0,     3.0,     3.4,     3.6,    25.6,    27.9,    24.5,     5.5,    28.5
Newton,2024,1,2,     0.6,     0.4,     0.4,     0.4,    27.3,    33.0,    24.4,     5.4,    32.0
Newton,2024,1,3,     0.2,     0.2,     0.2,     0.2,    27.3,    31.5,    25.5,     6.2,    26.7
Newton,2024,1,4,    48.8,     8.0,    13.8,    18.8,    24.5,    26.6,    22.9,     7.3,    34.3
Newton,2024,1,5,     9.6,     4.6,     6.4,     6.8,    26.0,    29.4,    24.1,     6.8,    35.9
Newton,2024,1,6,     4.4,     3.2,     3.2,     3.2,    27.0,    30.7,    25.1,     5.4,    28.2
Newton,2024,1,7,    64.8,    10.2,    16.2,    26.0,    24.0,    26.4,    22.9,     5.8,    27.8
Newton,2024,1,8,     0.2,     0.2,     0.2,     0.2,    26.3,    30.2,    23.1,     6.5,    32.8
Newton,2024,1,9,     1.2,     0.6,     1.0,     1.2,    26.6,    30.4,    24.3,     5.7,    29.8
Newton,2024,1,10,    56.2,    15.8,    21.0,    24.4,    25.6,    28.8,    23.5,     6.6,    34.3
Newton,2024,1,11,     4.0,     4.0,     4.0,     4.0,    26.9,    29.7,    24.8,     5.9,    31.3
Newton,2024,1,12,     8.6,     3.2,     4.2,     5.8,    24.9,    26.9,    23.1,     6.4,    35.9
Newton,2024,1,13,     0.0,     0.0,     0.0,     0.0,    26.8,    31.0,    24.2,     5.6,    24.4
Newton,2024,1,14,     0.0,     0.0,     0.0,     0.0,    27.3,    30.8,    25.4,     7.5,    37.0
Newton,2024,1,15,     6.2,     5.8,     5.8,     5.8,    27.4,    31.3,    25.6,     6.6,    30.9
Newton,2024,1,16,     8.6,     5.2,     6.8,     7.4,    26.4,    29.4,    23.7,     7.0,    34.3
Newton,2024,1,17,     6.6,     2.0,     2.8,     3.0,    26.8,    31.1,    24.5,     7.9,    37.4
Newton,2024,1,18,     4.6,     2.4,     2.6,     2.6,    26.5,    29.7,    25.1,     6.6,    34.3
Newton,2024,1,19,    19.8,     7.6,    13.8,    18.2,    25.9,    29.8,    23.6,     6.2,    34.3
Newton,2024,1,20,    13.0,     2.8,     3.8,     5.4,    24.2,    25.5,    23.2,     6.2,    27.0
Newton,2024,1,21,     3.4,     1.8,     2.0,     3.4,    26.6,    32.4,    23.2,     6.2,    21.7
Newton,2024,1,22,     0.2,     0.2,     0.2,     0.2,    27.6,    32.3,    24.7,     6.0,    22.6
Newton,2024,1,23,     0.4,     0.4,     0.4,     0.4,    27.1,    34.0,    25.3,     4.9,    23.7
Newton,2024,1,24,    67.2,    23.4,    33.4,    46.4,    26.1,    29.4,    24.0,     6.4,    32.0
Newton,2024,1,25,    16.6,     9.0,    12.4,    13.0,    25.4,    30.8,    24.1,     5.9,    26.7
Newton,2024,1,26,     0.2,     0.2,     0.2,     0.2,    27.5,    31.4,    25.2,     8.7,    39.3
Newton,2024,1,27,     0.0,     0.0,     0.0,     0.0,    27.9,    31.2,    26.2,     9.4,    46.9
Newton,2024,1,28,     5.2,     5.0,     5.0,     5.2,    27.4,    30.6,    25.6,     9.1,    38.2
Newton,2024,1,29,     0.0,     0.0,     0.0,     0.0,    27.5,    31.4,    25.5,     8.7,    45.4
Newton,2024,1,30,     0.8,     0.8,     0.8,     0.8,    27.2,    30.3,    25.5,     7.5,    33.5
Newton,2024,1,31,     1.4,     1.4,     1.4,     1.4,    27.4,    31.9,    25.3,     7.1,    30.2
